region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,outcome
130.0,?,9.0,0.11111099999999999,0.0,2.5,?,2.11111,?,58.6296,51.7778,?,?,-20.5556,?,?,?,0.307985,-2.04806,0
85.0,?,?,?,0.0,1.22222,0.9349190000000001,2.38889,?,14.6667,7.555560000000001,24.1111,?,?,?,-7.0,24.1111,0.6911229999999999,?,0
?,?,9.0,0.0,?,?,2.73861,?,2.80013,59.7407,?,74.7778,?,?,45.1111,?,?,0.31361100000000003,-2.0354799999999997,0
?,87.0,?,0.11111099999999999,?,2.77778,?,2.72222,?,?,18.2222,?,?,2.66667,?,-13.6667,?,0.391731,-1.31837,1
?,?,9.0,?,0.0,?,?,0.333333,0.13333299999999998,8.37037,?,12.0,?,-5.11111,?,-5.77778,12.0,0.48480500000000004,-2.04495,0
?,?,9.0,?,?,11.5,8.767999999999999,7.944439999999999,?,18.5926,13.6667,?,18.2222,-14.7778,15.8889,?,23.8889,?,?,0
122.0,129.0,9.0,?,0.0,?,0.8629629999999999,?,?,51.0,?,?,45.4444,-12.3333,29.0,-16.6667,60.6667,0.248092,-1.9972400000000001,0
?,?,9.0,0.0,0.0,?,3.2,2.94444,?,?,18.7778,?,?,-5.44444,20.2222,?,?,?,?,1
230.0,124.0,9.0,0.0,0.0,?,0.10740699999999999,0.277778,0.151852,0.666667,?,?,0.0,-2.0,4.0,?,?,1.0,-2.0944,0
?,68.0,?,0.0,0.0,?,?,18.2778,338.64099999999996,47.1852,?,60.1111,?,?,38.7778,?,60.1111,?,-2.3086599999999997,0
124.0,29.0,9.0,0.0,0.0,1.0,0.711108,?,0.907417,?,119.22200000000001,142.889,123.22200000000001,-27.6667,43.3333,-15.6667,?,?,?,0
?,?,?,0.0,?,3.83333,4.20449,0.666667,0.666667,2.88889,?,3.33333,?,?,1.33333,?,3.33333,0.068883,?,0
49.0,240.0,9.0,0.0,0.11111099999999999,?,1.63865,2.05556,?,?,?,?,27.3333,-15.6667,-5.0,?,?,?,2.42079,0
?,?,9.0,0.0,0.0,0.0,?,0.0,0.0,?,0.0,0.0,0.0,?,?,0.0,?,0.0,0.0,0
94.0,?,9.0,?,0.0,?,?,?,0.5163989999999999,55.7407,48.8889,69.5556,?,?,?,-20.8889,?,?,-2.08549,0
?,161.0,9.0,?,?,?,0.518519,?,96.6555,41.8148,?,?,?,?,28.8889,-10.7778,51.4444,0.302983,-2.33897,0
207.0,217.0,?,0.0,0.0,0.777778,0.474074,?,0.907408,?,?,4.22222,?,?,?,?,9.66667,0.582612,?,0
167.0,53.0,?,?,0.0,?,?,?,0.38968200000000003,40.4444,36.8889,?,?,-10.6667,24.6667,-14.0,48.6667,0.26456399999999997,-2.0045599999999997,0
?,?,?,?,0.0,?,?,?,0.151852,?,?,?,?,?,32.0,?,?,?,?,0
67.0,194.0,9.0,?,?,?,1.49691,6.44444,?,?,51.7778,72.5556,52.1111,-21.1111,41.2222,-20.1111,72.5556,0.28679099999999996,-2.11294,0
?,?,9.0,?,0.0,?,1.28956,1.38889,0.928958,?,9.55556,?,?,-6.22222,?,13.4444,16.1111,0.464325,?,0
29.0,?,?,0.0,0.0,?,0.24074099999999998,?,?,5.40741,6.888889999999999,?,?,?,?,?,6.888889999999999,0.564153,-0.897859,1
17.0,?,?,0.0,?,2.11111,?,?,?,13.7037,11.2222,?,?,?,-7.77778,15.2222,?,?,?,0
?,136.0,9.0,?,?,?,1.5296299999999998,?,0.61111,?,?,8.55556,3.11111,-5.88889,?,-5.22222,8.55556,?,-2.1239,0
90.0,?,9.0,0.11111099999999999,0.0,0.8888889999999999,0.385185,?,1.8851900000000001,?,20.3333,?,?,?,14.7778,-15.5556,25.0,?,?,1
118.0,85.0,?,0.0,0.0,?,4.41852,2.27778,6.8185199999999995,8.185189999999999,?,?,?,-13.8889,?,-6.22222,?,?,?,0
?,?,9.0,?,0.0,1.66667,?,?,3.2888900000000003,5.18518,2.22222,9.44444,?,-8.88889,12.7778,-3.88889,?,0.794108,-2.32646,0
15.0,?,9.0,?,?,?,?,?,0.118519,?,?,?,2.33333,?,?,-6.66667,6.0,0.61164,-0.853547,1
?,?,9.0,0.0,0.0,?,0.0,0.0,?,?,0.0,0.0,?,0.0,?,?,?,?,0.0,0
73.0,?,9.0,?,0.0,3.22222,2.33492,4.61111,3.35604,60.7778,53.4444,?,?,-22.0,?,-24.0,76.1111,?,-2.06055,0
37.0,?,9.0,?,?,0.611111,0.49065299999999995,0.555556,0.27216399999999996,109.074,95.1111,128.333,103.77799999999999,-41.8889,?,?,128.333,0.258869,?,0
?,37.0,?,?,?,0.611111,?,1.05555,0.951851,?,?,121.111,?,?,75.5556,?,121.111,0.338487,-2.2584400000000002,0
244.0,?,?,0.0,?,0.611111,1.02017,?,?,?,11.6667,?,12.4444,?,?,-9.22222,?,0.481601,?,0
?,?,?,?,0.0,0.611111,?,?,0.062963,?,?,6.66667,3.33333,?,?,-7.66667,?,?,-0.806042,1
76.0,?,9.0,0.0,0.0,?,?,2.22222,?,3.66667,1.0,?,?,-8.0,?,-4.66667,7.888889999999999,?,?,0
?,133.0,9.0,?,?,?,?,?,?,0.0,?,0.0,?,?,?,?,?,0.0,?,0
140.0,?,9.0,0.0,0.0,0.5,?,0.888891,0.385184,?,99.1111,?,105.22200000000001,?,?,-19.7778,131.111,0.24402100000000002,?,0
?,?,9.0,0.0,0.0,0.166667,?,?,?,0.11111099999999999,0.0,0.333333,?,?,0.666667,-0.333333,0.333333,0.22222199999999998,-2.0944,0
240.0,?,?,?,0.0,1.55556,?,1.33333,1.09545,20.1111,?,?,26.8889,?,?,?,?,?,2.25223,0
?,?,?,?,?,1.22222,0.620632,1.11111,?,?,27.4444,?,27.3333,-11.4444,23.2222,-11.7778,?,?,?,0
?,98.0,?,0.0,?,3.94444,?,4.66667,39.2889,5.51852,?,?,3.7777800000000004,-9.55556,?,-5.22222,10.4444,?,?,0
?,?,9.0,?,?,?,1.18634,?,?,?,38.0,?,?,?,?,?,58.7778,0.355227,-2.13368,0
251.0,173.0,?,?,0.0,?,1.83485,?,?,?,49.8889,71.5556,48.8889,?,44.3333,-23.6667,?,?,-2.0482,0
?,?,?,?,0.0,0.666667,0.47140299999999996,11.1111,?,116.704,105.889,?,?,?,48.8889,-16.4444,133.0,?,?,0
?,162.0,?,0.0,?,?,7.15555,?,?,42.1852,36.4444,51.3333,?,-17.2222,27.4444,-10.2222,51.3333,0.285523,?,0
?,57.0,9.0,0.0,0.0,1.38889,?,0.999999,?,?,?,?,?,-18.7778,41.2222,?,79.4444,0.266776,?,0
?,?,9.0,?,0.0,?,?,2.27778,?,?,?,61.6667,43.1111,-15.8889,35.7778,-19.8889,?,0.30085300000000004,-2.02184,0
250.0,176.0,?,?,0.11111099999999999,?,?,3.44444,1.6953099999999999,53.6667,?,67.6667,?,?,?,?,67.6667,0.318137,-2.05226,0
151.0,57.0,?,?,0.0,1.05556,?,1.61111,0.41851700000000003,100.444,?,?,?,-42.6667,65.3333,?,?,0.294515,-2.2881299999999998,0
?,?,?,?,0.0,?,?,?,0.385185,2.18519,?,?,0.8888889999999999,-4.22222,?,-3.88889,?,?,-2.11097,0
142.0,99.0,9.0,0.0,0.0,?,0.45542200000000005,1.72222,1.34026,?,51.8889,?,?,?,12.3333,?,56.0,0.146611,-1.56746,0
178.0,16.0,9.0,0.0,0.0,0.333335,?,1.5,1.20646,112.963,?,131.0,108.333,?,54.1111,-13.8889,?,?,-2.385,0
54.0,?,?,?,0.0,2.77778,?,?,2.27466,?,21.0,?,20.0,-6.888889999999999,?,?,?,?,-1.9687400000000002,0
137.0,?,?,0.0,0.0,?,?,2.27778,1.4050200000000002,?,?,?,52.3333,?,?,?,?,?,?,0
?,153.0,?,?,?,?,5.53942,?,?,?,3.0,?,3.22222,-1.11111,?,?,3.88889,0.085017,?,0
?,?,?,?,0.0,1.77778,2.12568,?,?,?,?,?,?,-5.88889,7.111110000000001,-1.22222,6.22222,?,-2.4979299999999998,0
181.0,27.0,?,?,?,?,0.46296400000000004,?,0.25555500000000003,138.07399999999998,132.556,?,?,-16.5556,?,?,?,0.096263,-2.2645299999999997,0
93.0,236.0,?,0.11111099999999999,?,1.77778,2.6963,2.0,0.933333,12.5185,9.55556,10.7778,?,-8.88889,?,?,?,0.447247,2.2672,0
56.0,?,?,0.0,0.0,2.38889,1.42075,4.44444,?,?,?,?,43.6667,-17.2222,36.4444,?,?,0.29796300000000003,-2.05475,0
?,188.0,?,?,0.0,?,2.0110799999999998,4.61111,?,?,53.7778,?,?,-21.8889,44.7778,?,76.0,0.30013,-2.0791,0
180.0,?,?,?,0.0,?,2.10741,1.11111,?,57.4815,52.5556,?,?,?,?,-18.4444,?,0.25119400000000003,-2.0215,0
?,110.0,9.0,?,0.0,4.88889,3.44265,1.77778,1.8094400000000002,?,?,44.4444,?,-15.0,?,-16.0,44.4444,?,?,0
205.0,?,9.0,?,0.0,1.27778,0.9981450000000001,?,?,?,?,?,43.0,?,?,?,60.6667,0.290788,-1.9876,0
?,?,9.0,0.0,0.0,?,0.0,?,?,0.0,0.0,0.0,0.0,?,?,0.0,?,0.0,0.0,0
?,139.0,?,0.0,0.0,?,?,0.22222199999999998,0.27216599999999996,1.37037,0.8888889999999999,3.22222,0.0,-1.44444,5.55556,?,3.22222,1.0,?,0
?,?,?,?,?,?,0.26666599999999996,0.8888879999999999,?,?,?,?,?,-49.6667,?,-32.3333,?,0.378682,-2.2319999999999998,0
188.0,110.0,9.0,?,?,0.777778,0.518518,?,0.9629629999999999,?,2.77778,7.444439999999999,2.44444,-4.33333,?,?,?,0.675265,-2.02123,0
?,85.0,?,?,0.0,?,2.10555,?,?,?,?,?,42.6667,-19.3333,?,?,?,0.315228,?,0
?,?,?,?,0.0,2.77778,2.2575,2.22222,?,?,?,69.8889,?,?,?,-21.7778,69.8889,0.30228299999999997,?,0
?,?,9.0,0.0,?,0.666667,0.177778,0.777778,?,?,6.555560000000001,6.44444,?,?,?,-7.0,6.888889999999999,0.5667989999999999,?,1
132.0,124.0,?,0.0,?,?,?,?,?,?,0.0,?,0.0,?,6.44444,?,?,1.0,?,0
?,21.0,?,?,0.0,0.9999969999999999,?,?,?,129.852,?,?,126.333,?,?,?,?,0.153497,?,0
65.0,?,?,?,0.0,0.666665,0.177776,?,?,112.51899999999999,?,127.77799999999999,105.77799999999999,?,?,-20.2222,127.77799999999999,0.18609900000000001,?,0
215.0,?,?,0.0,?,2.55556,?,?,?,13.2222,10.3333,10.2222,?,-8.66667,-9.0,?,?,?,2.0861,0
?,?,9.0,?,0.0,0.9444450000000001,0.151853,?,0.31111,137.778,131.556,?,?,-18.6667,26.0,-7.33333,?,?,-2.3586,0
62.0,?,?,?,0.0,2.44444,1.0074100000000001,1.38889,?,23.0,?,32.2222,?,?,27.6667,-12.3333,32.2222,0.444353,-2.1672599999999997,0
?,?,9.0,0.0,?,2.11111,1.62963,?,1.80741,?,?,?,121.111,-30.1111,44.8889,-14.7778,141.0,?,?,0
?,?,9.0,?,?,?,?,9.0,31.0222,42.037,36.0,?,?,?,?,-12.4444,?,0.30841599999999997,?,0
118.0,?,?,0.0,0.11111099999999999,?,2.6555299999999997,4.0,?,?,?,?,10.5556,?,?,?,22.3333,0.694627,?,0
247.0,?,?,0.0,0.0,?,0.518518,0.44444399999999995,0.118519,?,?,?,8.11111,-13.5556,?,?,?,?,-2.13785,0
?,84.0,9.0,?,0.0,1.5,1.27778,1.61111,?,?,?,30.0,18.0,?,?,-17.5556,30.0,?,?,1
?,?,?,0.11111099999999999,?,4.0,?,?,?,?,51.7778,?,?,?,?,-22.6667,72.0,0.299308,-2.03405,0
22.0,60.0,9.0,0.0,0.0,0.5,?,1.27778,0.729629,19.9259,?,25.7778,?,?,?,?,?,0.43048400000000003,-1.65005,1
101.0,?,?,0.0,0.0,0.44444399999999995,0.501848,0.833333,?,1.14815,0.22222199999999998,2.66667,?,-2.77778,?,?,?,?,?,0
?,198.0,9.0,?,?,?,?,1.11111,?,?,12.4444,?,?,?,-4.77778,14.8889,20.7778,?,2.3248900000000003,0
?,135.0,?,0.0,0.0,?,0.02963,0.22222199999999998,?,0.777778,?,2.33333,0.0,-2.33333,4.66667,-2.33333,2.33333,?,?,0
?,?,9.0,0.0,?,0.722222,?,0.22222199999999998,0.27216599999999996,?,?,?,?,-0.666667,2.0,-1.33333,?,0.527778,?,0
133.0,?,9.0,?,0.0,?,?,2.77778,?,21.8889,?,27.3333,?,0.666667,?,-17.0,?,0.406451,?,1
?,?,?,0.0,?,?,?,0.277778,?,?,?,1.22222,?,?,2.44444,?,1.22222,0.777778,?,0
?,?,9.0,0.0,?,0.166667,?,?,1.75185,1.66667,?,?,0.555556,-3.0,6.33333,-3.33333,3.7777800000000004,0.9179889999999999,?,0
?,?,?,?,0.0,0.333333,?,?,?,0.777778,?,?,0.0,-2.33333,4.66667,-2.33333,2.33333,?,?,0
?,135.0,?,0.0,?,?,?,?,0.37407399999999996,5.7037,?,?,3.22222,?,?,?,7.444439999999999,0.565476,?,1
79.0,104.0,?,?,0.0,0.9444450000000001,?,1.5,1.01111,?,?,78.0,58.1111,?,?,?,78.0,0.254697,-2.00783,0
233.0,154.0,9.0,?,0.0,3.7222199999999996,11.6185,?,?,33.0,25.1111,?,?,-23.6667,40.6667,-17.0,46.5556,0.45878500000000005,-2.20265,0
?,?,?,0.0,0.0,22.3889,189.44099999999997,?,?,?,33.1111,?,?,-26.4444,?,-14.4444,55.5556,?,?,0
52.0,33.0,?,?,?,13.8889,?,0.277778,?,35.8148,?,?,30.5556,?,?,?,?,0.33726999999999996,?,0
184.0,91.0,?,?,?,?,0.38518600000000003,?,0.10740799999999999,24.0741,17.7778,34.8889,19.5556,?,?,?,34.8889,0.48999,?,0
86.0,20.0,9.0,0.0,?,?,1.02017,1.9444400000000002,1.06284,?,?,?,?,-26.2222,49.4444,-23.2222,81.6667,?,-2.1330299999999998,0
153.0,208.0,?,0.0,0.0,2.44444,2.42963,1.9444400000000002,?,16.8519,?,16.0,21.5556,-11.5556,-2.55556,14.1111,21.5556,0.396909,2.48329,0
67.0,?,9.0,0.0,0.0,?,3.70835,?,3.19722,15.5185,?,25.3333,?,-19.5556,?,?,25.3333,?,-2.3075099999999997,0
223.0,62.0,9.0,0.0,0.0,?,?,0.44444399999999995,?,?,?,11.4444,3.7777800000000004,-7.0,15.0,-8.0,?,0.67037,?,0
38.0,103.0,9.0,0.0,0.0,?,?,?,1.3963,?,?,69.5556,?,?,34.1111,?,69.5556,0.25701399999999996,-1.9975900000000002,0
?,89.0,?,0.0,0.0,4.66667,5.11642,?,0.278887,?,2.88889,?,2.66667,?,?,?,3.7777800000000004,0.097643,-1.89048,0
153.0,204.0,9.0,0.11111099999999999,0.0,2.38889,?,3.33333,1.3824299999999998,19.4074,15.3333,?,26.0,?,-7.555560000000001,?,?,?,2.24441,0
?,?,?,?,0.0,0.11111099999999999,0.02963,0.22222199999999998,0.02963,?,0.0,1.11111,0.0,-1.11111,?,-1.11111,1.11111,0.8888889999999999,?,0
152.0,247.0,9.0,0.0,0.22222199999999998,1.61111,1.21852,?,?,21.9259,21.1111,25.1111,19.5556,-2.44444,?,?,25.1111,?,-1.75548,0
?,13.0,?,0.0,?,0.611115,0.196294,1.16667,1.01111,?,122.77799999999999,?,?,-28.4444,?,?,?,?,?,0
?,46.0,9.0,0.0,0.0,1.66667,?,2.22222,?,?,?,79.1111,?,-27.3333,50.3333,?,79.1111,0.326719,?,0
?,?,9.0,0.0,?,0.49999899999999997,0.299998,0.8888870000000001,0.607409,101.037,88.7778,?,91.7778,-36.7778,?,?,122.556,0.275467,?,0
?,180.0,?,?,0.0,?,0.936898,3.83333,?,?,?,62.3333,43.6667,?,35.7778,?,?,0.30091799999999996,?,0
?,?,?,0.0,0.0,?,0.888194,?,?,49.9259,42.6667,?,?,-21.7778,?,-21.1111,?,0.340237,?,0
6.0,?,?,0.0,0.0,0.11111099999999999,0.02963,0.11111099999999999,?,0.074074,0.0,0.22222199999999998,0.0,-0.22222199999999998,0.44444399999999995,?,?,0.22222199999999998,?,0
103.0,?,9.0,?,0.0,0.8888889999999999,0.6518520000000001,2.16667,?,14.5556,?,?,19.1111,?,-2.66667,13.6667,?,?,2.44755,0
175.0,?,?,?,?,0.8888879999999999,0.807371,?,0.779361,?,?,?,109.22200000000001,?,?,?,?,?,-2.39111,0
60.0,?,9.0,0.0,?,0.333333,?,?,?,?,7.22222,5.44444,3.0,6.0,?,?,7.22222,0.581349,?,1
?,73.0,?,?,?,?,1.27778,2.33333,1.06667,?,?,10.6667,?,-10.4444,?,?,?,?,-2.35564,0
?,226.0,?,0.0,?,?,1.42465,2.38889,1.28956,11.8889,10.1111,?,?,-5.33333,?,?,?,0.54833,?,0
?,212.0,9.0,0.0,?,2.0,1.42222,1.55556,?,8.03704,?,6.77778,11.3333,-6.11111,?,9.88889,?,0.5133949999999999,2.24265,0
65.0,54.0,?,?,?,?,?,2.72222,?,?,22.7778,32.5556,?,?,?,?,?,0.432167,-1.76075,1
?,?,?,?,?,?,?,0.333332,0.21081799999999998,?,?,126.111,104.444,-38.1111,51.5556,?,?,0.23689000000000002,-2.3824400000000003,0
?,?,9.0,?,0.0,?,2.64074,1.61111,2.28518,?,?,?,20.1111,-9.88889,?,?,?,?,2.28092,0
?,116.0,9.0,0.0,?,1.33333,?,2.11111,?,3.0,0.8888889999999999,?,?,-6.33333,?,-2.66667,6.0,?,-2.31301,0
187.0,?,?,0.0,?,?,2.08345,?,?,60.037,?,69.3333,53.8889,?,27.8889,-18.4444,?,?,-1.8929799999999999,0
?,45.0,9.0,0.0,0.0,?,1.54441,2.05556,?,53.0741,48.1111,?,?,?,?,?,63.7778,?,?,0
?,?,?,?,?,?,0.562963,0.833333,?,5.74074,7.33333,?,3.33333,4.77778,?,-7.22222,7.33333,?,-0.862108,1
?,182.0,9.0,?,0.0,?,?,?,2.0548,?,49.5556,68.1111,?,?,?,?,68.1111,?,-1.98922,0
14.0,?,9.0,0.0,?,?,?,?,0.062963,19.3333,18.8889,24.7778,?,?,16.3333,-15.0,24.7778,0.41924799999999995,-1.6233899999999999,1
172.0,?,?,0.0,?,2.44444,?,?,?,?,8.22222,19.2222,?,-11.8889,?,?,19.2222,0.61525,?,0
104.0,129.0,?,0.0,?,?,?,?,?,?,?,47.4444,?,?,?,-14.3333,47.4444,?,?,0
?,24.0,9.0,?,0.0,1.27778,?,?,?,127.63,117.667,141.667,?,-29.8889,?,?,?,0.169397,?,0
72.0,?,?,?,?,3.94444,?,2.27778,?,?,48.5556,72.7778,47.7778,-23.4444,49.2222,?,?,0.344409,-2.06061,0
?,?,9.0,0.0,0.0,?,?,2.83333,?,?,?,?,?,?,12.4444,-3.88889,8.44444,?,?,0
140.0,?,?,?,?,0.833333,0.477778,1.27778,1.7074099999999999,19.2963,15.4444,?,?,?,?,?,24.0,0.357668,2.45847,0
206.0,?,?,?,0.0,?,?,?,?,123.333,?,139.667,?,?,?,-17.3333,?,0.19251,-2.2795099999999997,0
?,?,?,0.0,0.0,0.22222199999999998,0.02963,?,0.077778,0.148148,0.0,?,?,-0.44444399999999995,0.8888889999999999,-0.44444399999999995,?,?,?,0
5.0,210.0,?,0.0,?,?,?,4.44444,?,51.2963,45.4444,?,44.1111,-17.5556,?,?,?,0.31756599999999996,?,0
90.0,189.0,?,0.0,0.0,0.8888889999999999,?,?,?,12.8889,10.4444,9.44444,?,-7.33333,-10.3333,?,18.7778,0.497095,1.98555,0
96.0,80.0,9.0,?,?,?,4.16296,?,?,?,24.0,?,19.5556,-6.0,?,-19.3333,?,?,?,1
186.0,?,9.0,?,0.0,1.44444,?,?,1.9851900000000002,17.1481,13.5556,15.5556,?,-10.7778,?,15.5556,?,?,2.3327400000000003,0
18.0,13.0,9.0,0.0,0.0,0.888891,0.207407,1.11111,0.162961,?,134.333,?,?,?,?,-8.77778,149.111,0.09906000000000001,-2.29238,0
?,?,?,0.0,?,0.11111099999999999,?,0.11111099999999999,0.02963,0.592593,0.0,1.77778,0.0,-1.77778,?,-1.77778,?,1.0,-2.0944,0
35.0,?,9.0,0.0,?,?,0.518519,1.22222,?,21.2222,?,?,?,?,18.0,-16.6667,?,0.423121,-1.6204,1
239.0,?,9.0,0.0,0.0,?,13.4963,1.05556,0.8629620000000001,14.4074,?,?,10.4444,?,25.4444,-11.8889,?,0.577002,?,0
11.0,118.0,9.0,0.0,?,0.277778,0.151852,0.388889,0.062963,?,0.0,2.0,0.11111099999999999,-2.11111,3.88889,?,?,1.0,?,0
206.0,64.0,9.0,0.0,?,?,0.13608299999999998,0.277778,0.13608299999999998,?,?,10.3333,?,-6.11111,13.8889,?,?,?,-2.01543,0
?,?,9.0,?,0.0,?,0.018519,?,?,12.1481,?,20.6667,8.22222,?,?,-11.7778,?,?,-2.14757,0
232.0,31.0,9.0,0.0,0.0,0.555555,?,?,?,?,101.889,132.556,?,-39.2222,52.7778,-13.5556,?,?,?,0
?,66.0,?,?,?,1.27778,?,?,?,?,?,45.8889,?,?,?,?,?,?,-1.68385,0
?,146.0,9.0,?,0.0,?,?,2.11111,1.3185200000000001,21.3704,16.7778,29.6667,?,-13.7778,?,-11.1111,29.6667,0.43278599999999995,?,0
?,?,9.0,?,0.0,?,?,1.27778,?,106.074,?,?,?,-38.8889,58.1111,?,?,?,?,0
?,?,?,0.0,0.0,0.9444450000000001,1.12963,2.16667,1.1,16.0741,?,14.5556,?,?,?,12.1111,20.1111,?,2.25237,0
20.0,?,9.0,0.0,0.0,?,?,0.0,0.0,?,0.0,?,?,?,0.0,0.0,?,0.0,?,0
8.0,?,9.0,?,?,1.66667,?,?,0.712325,15.0,?,?,19.8889,-5.0,?,?,?,0.408885,1.9053,0
145.0,?,9.0,?,?,0.8888889999999999,?,?,?,?,22.1111,?,17.3333,-2.88889,?,-17.2222,?,0.417763,-1.68544,1
?,?,?,0.0,?,?,0.574134,?,1.42465,14.3333,?,?,18.1111,-10.3333,?,?,18.1111,?,?,0
19.0,62.0,?,?,0.0,?,0.8861,0.666667,0.365146,62.8148,53.7778,?,?,?,?,-24.4444,?,0.329364,?,0
?,76.0,9.0,?,?,0.833333,0.658281,3.2777800000000004,3.06534,?,31.8889,42.0,?,?,21.4444,-12.5556,?,?,-1.9815,0
?,?,9.0,?,?,0.777777,?,?,0.27216399999999996,?,97.2222,?,?,?,55.0,-10.3333,130.444,0.254668,?,0
?,162.0,9.0,0.0,0.0,?,1.07497,0.9444440000000001,0.574134,17.3333,13.7778,15.8889,22.3333,?,?,?,?,?,?,0
?,227.0,9.0,?,0.0,1.38889,0.996296,3.16667,8.61111,?,?,14.4444,?,?,?,?,?,0.425501,?,0
168.0,?,9.0,0.11111099999999999,?,?,?,?,?,?,119.667,145.444,?,?,45.1111,?,145.444,0.17719100000000002,-2.3552400000000002,0
?,?,?,?,0.0,?,1.27778,?,?,?,?,?,?,-0.8888889999999999,?,?,?,0.398791,?,1
?,95.0,?,?,0.0,?,?,2.22222,?,?,?,?,?,?,12.8889,?,?,0.9195969999999999,?,0
?,?,?,0.0,?,2.16667,?,2.72222,?,32.3704,28.6667,?,27.8889,-11.1111,?,-13.4444,40.5556,?,?,0
?,80.0,?,0.0,?,1.27778,?,?,0.9333319999999999,?,36.3333,48.2222,?,?,?,?,48.2222,0.282964,?,0
34.0,?,?,?,0.0,0.5,?,1.11111,0.474074,5.85185,7.77778,6.44444,?,?,?,-7.555560000000001,?,0.573633,?,1
?,?,?,0.0,0.0,1.16667,?,?,0.8004640000000001,123.556,112.22200000000001,?,?,?,?,-12.3333,139.0,?,?,0
178.0,25.0,?,?,0.0,?,?,?,?,?,39.5556,?,39.8889,-15.7778,30.5556,?,?,0.284582,?,0
?,?,?,?,?,1.16667,?,?,0.48888400000000004,137.63,?,147.889,132.889,-16.5556,?,?,?,?,?,0
?,?,?,?,?,?,0.996295,?,?,31.6296,?,43.6667,27.0,?,?,?,43.6667,?,-2.24477,0
?,?,9.0,0.11111099999999999,?,?,?,?,?,?,?,?,14.7778,-3.44444,-0.777778,4.22222,?,?,2.56344,0
170.0,?,9.0,0.0,0.0,0.0,?,?,0.0,0.0,?,?,0.0,?,0.0,0.0,0.0,?,?,0
53.0,135.0,?,0.0,?,0.555555,0.207407,0.333333,?,?,?,?,0.11111099999999999,?,?,-1.8888900000000002,2.11111,0.8888889999999999,-2.13745,0
?,94.0,9.0,0.0,?,1.33333,?,?,?,5.88889,3.22222,7.77778,?,?,5.66667,2.33333,7.77778,0.609788,?,0
187.0,36.0,?,0.0,?,0.388889,0.250924,?,?,?,?,13.0,4.77778,?,?,-8.22222,?,0.6486569999999999,-2.09729,0
243.0,120.0,?,0.0,?,?,4.35975,1.55555,?,47.8519,?,?,42.4444,-9.22222,?,?,?,0.245321,-1.9107299999999998,0
?,?,9.0,0.11111099999999999,?,?,1.2232299999999998,?,?,?,?,56.5556,41.5556,?,?,-15.7778,?,0.264563,?,0
168.0,?,?,?,?,1.33333,0.666667,0.722222,0.712326,22.5185,17.6667,?,?,-14.5556,-4.88889,?,?,?,2.38939,0
239.0,?,?,?,0.0,?,?,1.38889,0.854183,57.8519,?,73.2222,49.8889,-22.2222,?,-23.8889,73.2222,?,-2.06905,0
158.0,?,?,?,?,0.8888889999999999,0.34074099999999996,1.5,1.8111099999999998,?,9.33333,?,16.1111,?,-3.88889,12.1111,16.1111,?,2.3195200000000002,0
143.0,?,9.0,0.0,0.0,?,0.809664,?,0.38968200000000003,27.1852,?,34.4444,?,?,?,?,?,?,?,0
?,?,9.0,?,0.0,4.66667,1.52023,5.83333,1.81046,?,?,58.6667,?,?,?,-18.1111,?,0.27819499999999997,-1.98678,0
231.0,?,?,?,?,0.555556,0.38518600000000003,?,?,120.704,?,?,?,?,55.8889,-18.1111,139.333,0.223879,-2.31548,0
?,?,9.0,0.0,?,3.0,?,0.777778,?,?,?,29.5556,18.4444,-12.2222,22.7778,-10.5556,?,0.395663,?,0
?,24.0,?,0.0,0.0,1.77778,1.10889,1.22222,?,49.1852,?,61.2222,44.0,?,36.1111,-15.5556,61.2222,0.30862,?,0
?,58.0,9.0,?,0.0,?,?,1.0,0.711108,?,?,118.556,?,-47.4444,77.5556,?,118.556,0.351331,?,0
?,?,?,?,?,1.05556,0.596299,1.0,?,?,88.1111,?,93.1111,-41.4444,?,-26.4444,124.556,?,-2.23832,0
160.0,30.0,9.0,0.0,0.0,0.222221,0.272165,0.611109,0.6116159999999999,111.22200000000001,?,129.0,?,-40.6667,53.3333,-12.6667,?,0.24285,?,0
250.0,87.0,9.0,?,?,?,?,?,?,?,?,?,?,?,25.2222,?,?,0.6593289999999999,-2.13862,0
?,133.0,9.0,?,?,0.666667,0.44444399999999995,?,0.21111100000000002,6.44444,?,7.888889999999999,?,?,4.33333,?,8.22222,0.5582010000000001,-1.07766,1
240.0,?,?,0.0,0.0,?,?,?,?,?,?,5.0,?,3.7777800000000004,2.77778,?,5.44444,?,-0.959485,1
?,?,9.0,0.0,?,?,0.42963,?,?,5.96296,7.555560000000001,?,?,?,2.11111,?,7.555560000000001,0.5158729999999999,-0.804846,1
84.0,?,9.0,?,?,?,1.62963,2.66667,?,?,?,35.1111,?,-9.22222,?,?,35.1111,?,?,1
?,90.0,9.0,0.0,?,0.666667,?,0.833333,?,?,17.3333,?,?,-18.5556,32.7778,-14.2222,34.4444,?,?,0
187.0,?,?,?,0.0,?,?,0.9444440000000001,?,?,?,?,?,-6.44444,13.5556,?,?,0.740904,?,0
