company1,company2,company3,company4,company5,company6,company7,company8,company9,outcome
25.891,53.0,21.5,41.375,64.25,?,?,20.5,45.5,1
39.0,?,21.0,?,?,23.25,79.125,24.25,47.625,0
26.719,50.875,20.125,40.75,77.125,?,67.375,?,42.25,1
48.75,41.25,?,?,?,25.25,80.25,?,41.5,1
27.328000000000003,?,?,39.75,76.625,?,70.375,?,42.625,1
35.172,58.0,?,46.0,80.125,25.875,71.75,22.25,46.25,0
27.671999999999997,50.125,20.375,41.375,75.75,32.75,69.375,19.625,41.75,1
?,42.125,17.5,56.5,?,24.75,?,?,?,1
36.828,57.625,?,49.5,71.25,?,?,?,48.125,0
27.719,?,21.0,41.75,?,?,70.5,?,41.625,1
39.078,57.375,21.5,?,?,?,?,24.625,?,0
48.25,?,14.375,38.5,48.875,15.75,65.625,?,32.25,0
44.75,38.0,14.375,42.75,?,17.625,61.875,21.625,?,0
37.422,50.625,18.25,45.875,69.125,?,76.75,?,47.125,0
?,56.25,?,?,84.375,26.75,69.875,21.75,45.125,0
48.328,37.25,15.375,42.75,?,17.125,65.0,22.875,48.375,0
32.5,?,?,46.375,?,?,68.0,22.0,?,0
?,24.625,19.75,46.25,?,18.625,?,25.375,?,0
?,?,15.375,?,43.75,15.125,60.0,22.875,39.5,0
25.781,53.25,22.25,43.125,65.0,?,66.375,21.25,47.25,1
47.625,?,?,55.0,47.25,23.0,?,27.375,39.125,1
19.0,50.25,?,?,62.125,30.0,66.5,17.375,?,1
21.281,52.75,19.0,46.125,62.25,28.75,69.75,18.375,47.375,1
29.328000000000003,53.375,21.625,45.125,90.375,?,66.125,21.5,43.75,1
?,57.625,21.125,?,72.625,23.25,78.75,24.125,47.25,0
47.0,?,?,55.625,44.125,?,81.25,27.625,39.625,1
33.672,58.625,20.375,48.125,73.875,25.5,78.0,22.875,?,0
20.671999999999997,53.0,23.25,?,61.75,29.875,66.5,19.75,49.25,1
48.375,29.125,15.5,50.125,39.25,26.375,78.75,28.0,39.625,0
45.375,?,14.25,38.125,48.375,15.0,?,22.75,33.25,1
41.25,?,15.125,45.875,62.625,17.875,68.25,22.5,?,0
?,25.875,?,38.5,45.75,?,?,24.5,?,1
38.672,57.125,20.875,50.375,?,?,78.5,23.75,47.0,0
?,52.5,19.0,?,?,29.25,67.5,18.0,46.0,1
?,52.75,19.0,?,69.5,18.875,81.125,23.25,47.25,0
?,22.125,15.25,?,50.0,15.125,65.375,24.25,?,1
49.5,23.625,15.375,49.125,40.5,?,?,28.5,41.25,0
45.625,25.125,16.5,37.75,50.0,16.5,?,?,39.0,1
58.125,?,15.875,45.625,39.5,19.75,64.75,?,49.125,0
?,27.5,14.625,?,?,14.75,?,25.875,?,0
?,53.625,21.875,45.0,?,?,66.375,21.0,43.375,1
25.938000000000002,49.75,21.75,39.125,?,30.0,?,19.5,41.125,1
38.422,?,20.625,50.75,71.25,22.375,78.625,23.75,46.75,0
40.328,44.75,?,39.125,61.375,?,?,?,?,0
44.625,?,17.625,?,54.0,24.75,?,27.75,?,1
42.078,39.375,13.0,39.625,52.5,17.5,64.125,22.125,?,0
32.328,56.5,?,46.125,?,27.125,68.875,22.125,44.875,0
28.671999999999997,50.75,22.375,42.125,?,32.875,?,?,45.625,1
?,31.875,15.875,41.625,42.5,18.25,64.0,?,47.125,0
46.125,27.25,15.75,35.5,44.375,16.0,62.5,21.0,38.0,0
35.5,?,20.125,48.75,?,25.625,78.875,?,48.5,0
47.25,34.375,16.25,54.875,?,28.25,81.75,28.0,?,0
46.375,?,16.5,57.625,49.875,22.625,81.625,26.875,40.125,1
?,53.0,?,40.0,59.5,28.75,?,18.625,45.0,1
27.171999999999997,50.875,19.75,40.625,79.375,27.125,?,21.875,42.5,1
39.328,43.25,17.125,40.125,67.75,16.375,68.5,21.125,?,0
46.0,?,16.125,59.25,51.0,23.0,81.5,27.375,39.75,1
?,25.375,18.625,?,37.625,18.0,69.0,27.25,?,0
49.328,?,14.0,42.5,47.5,?,?,24.875,?,0
?,54.25,23.625,?,?,35.0,71.625,22.0,44.875,1
46.375,22.625,?,41.0,51.75,16.125,?,26.375,35.125,1
22.0,56.625,?,43.75,64.25,29.25,67.75,?,?,1
?,?,15.25,?,41.25,16.375,62.375,21.5,36.375,1
26.719,51.375,?,40.5,?,28.375,66.375,21.375,42.5,1
43.328,?,13.5,39.5,54.625,?,61.625,21.0,?,0
?,39.875,17.125,57.75,55.125,25.125,85.25,27.625,42.5,0
59.125,32.0,18.0,?,38.125,?,61.875,27.625,45.625,0
