region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,outcome
?,129.0,9.0,?,0.0,2.27778,0.8629629999999999,?,11.9445,?,?,60.6667,?,-12.3333,29.0,?,?,0.248092,?,0
23.0,?,?,0.0,?,2.0,3.2,2.94444,1.04074,?,?,27.3333,?,?,?,-14.7778,?,?,?,1
?,?,?,?,0.0,0.277778,?,?,?,0.666667,0.0,2.0,0.0,-2.0,?,-2.0,?,?,?,0
?,?,9.0,?,?,27.9444,?,18.2778,338.641,?,?,60.1111,?,-25.8889,38.7778,?,?,0.413033,-2.30866,0
124.0,29.0,9.0,0.0,?,?,?,?,?,?,?,142.889,?,-27.6667,43.3333,?,142.889,?,-2.27113,0
?,140.0,?,?,0.0,?,?,0.666667,0.666667,2.88889,2.66667,?,2.66667,?,1.33333,-0.666667,?,0.068883,-2.0944,0
?,?,9.0,0.0,?,?,1.63865,2.05556,?,?,?,?,27.3333,?,-5.0,?,27.3333,0.445808,2.42079,0
?,143.0,?,?,0.0,0.0,?,?,0.0,?,?,?,0.0,0.0,?,?,0.0,0.0,0.0,0
?,104.0,9.0,0.0,0.0,6.611110000000001,1.42075,1.0,?,?,48.8889,?,?,?,41.4444,-20.8889,?,?,-2.08549,0
?,161.0,9.0,0.0,?,2.55556,?,?,96.6555,?,?,?,?,-18.1111,?,-10.7778,?,?,-2.33897,0
207.0,217.0,?,?,0.0,0.777778,?,?,?,6.2963,5.0,?,?,?,-6.22222,10.1111,9.66667,0.582612,?,0
?,?,?,0.0,?,?,0.490654,?,?,?,36.8889,48.6667,?,-10.6667,24.6667,-14.0,?,0.264564,?,0
243.0,41.0,9.0,0.0,0.0,?,?,?,0.151852,?,?,145.889,131.333,-20.3333,?,?,?,?,-2.27023,0
67.0,?,?,0.0,0.0,?,1.49691,?,?,?,?,72.5556,?,?,?,?,?,?,?,0
?,209.0,?,?,0.0,1.72222,1.28956,1.38889,0.928958,?,?,?,16.1111,?,?,?,16.1111,0.464325,?,0
29.0,111.0,9.0,?,0.0,0.388889,0.240741,0.611111,?,5.40741,6.888889999999999,?,3.0,4.44444,?,-7.22222,6.888889999999999,0.564153,-0.897859,1
?,229.0,?,?,0.0,2.11111,1.98513,2.44444,?,13.7037,11.2222,11.1111,18.7778,-7.444439999999998,?,?,18.7778,0.439852,?,0
?,136.0,?,0.0,?,2.27778,?,2.83333,0.61111,4.85185,2.88889,8.55556,?,?,?,?,8.55556,0.709751,-2.1239,0
90.0,?,?,?,0.0,0.8888889999999999,0.385185,1.72222,?,20.0741,20.3333,?,14.8889,0.777778,?,?,25.0,?,-1.52012,1
118.0,?,9.0,?,?,3.2777800000000004,4.41852,?,6.81852,8.185189999999999,?,?,6.11111,-13.8889,20.1111,-6.22222,14.8889,0.7741210000000001,-2.3290900000000003,0
?,?,?,?,?,1.66667,5.91111,3.0,3.2888900000000003,?,2.22222,?,3.88889,-8.88889,12.7778,-3.88889,?,?,-2.32646,0
15.0,?,9.0,?,0.0,0.444444,0.118518,0.444444,?,4.55556,6.0,5.33333,2.33333,?,?,?,6.0,?,-0.853547,1
?,?,?,?,?,?,0.0,0.0,0.0,?,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
?,194.0,9.0,0.0,0.0,?,?,?,?,60.7778,53.4444,?,52.7778,-22.0,46.0,?,76.1111,0.309253,?,0
37.0,61.0,9.0,0.0,?,0.611111,?,?,?,?,?,?,?,-41.8889,57.7778,?,128.333,0.258869,-2.3674,0
250.0,?,9.0,0.0,?,?,?,?,?,95.9259,?,121.111,86.5556,-47.4444,75.5556,?,?,?,-2.25844,0
244.0,82.0,?,?,0.0,0.611111,?,2.72222,2.53348,15.5185,11.6667,22.4444,?,-11.5556,?,?,22.4444,0.481601,-2.17063,0
182.0,134.0,?,?,?,?,?,?,0.062963,5.88889,7.66667,?,?,?,?,?,?,?,?,1
?,?,9.0,?,?,1.83333,3.5444400000000003,?,3.71852,3.66667,?,?,2.11111,-8.0,?,-4.66667,7.888889999999999,0.903571,-2.2555400000000003,0
22.0,?,?,?,0.0,?,0.0,0.0,0.0,0.0,?,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0
140.0,16.0,9.0,0.0,?,?,?,?,?,?,?,131.111,?,-38.1111,?,?,?,?,-2.29393,0
216.0,?,?,0.0,?,?,?,?,0.17213299999999998,0.111111,?,0.333333,0.0,-0.333333,?,?,0.333333,?,-2.0944,0
240.0,190.0,9.0,?,0.0,1.55556,0.750309,?,1.09545,20.1111,15.8889,?,?,?,?,20.3333,?,0.409309,?,0
169.0,117.0,9.0,?,0.0,1.22222,0.620632,?,1.29386,?,?,?,?,-11.4444,?,?,39.0,0.30715,?,0
75.0,98.0,?,?,?,3.94444,45.8407,4.66667,39.2889,?,2.33333,10.4444,3.77778,?,?,?,10.4444,0.8721459999999999,?,0
63.0,?,?,0.0,0.0,2.44444,?,1.44444,0.886106,?,?,?,38.7778,-21.5556,40.7778,?,?,?,-2.13368,0
251.0,173.0,9.0,?,0.0,?,?,?,?,56.7778,49.8889,?,?,-20.6667,44.3333,-23.6667,?,?,-2.0482,0
108.0,75.0,9.0,0.111111,0.0,0.666667,0.471403,?,?,?,105.889,133.0,?,?,48.8889,?,?,?,-2.29549,0
181.0,?,9.0,0.0,?,2.66667,?,13.3889,?,42.1852,?,51.3333,?,-17.2222,27.4444,?,?,?,?,0
42.0,57.0,9.0,?,?,1.38889,?,?,0.365148,65.7037,?,?,?,?,41.2222,-22.4444,79.4444,?,?,0
244.0,194.0,9.0,?,?,?,1.14342,?,?,49.7407,?,61.6667,?,-15.8889,35.7778,?,?,?,?,0
?,?,9.0,0.0,0.111111,1.61111,?,?,?,53.6667,47.1111,67.6667,?,-19.6667,42.0,-22.3333,67.6667,?,-2.05226,0
151.0,?,9.0,0.0,0.0,?,?,?,0.418517,100.444,86.2222,122.222,?,-42.6667,?,?,122.222,?,?,0
?,135.0,?,?,0.0,2.27778,1.26296,0.555555,0.385185,2.18519,?,?,0.8888889999999999,?,?,-3.88889,4.88889,?,?,0
?,?,9.0,?,0.0,?,0.4554220000000001,1.72222,1.34026,?,?,56.0,47.7778,0.0,12.3333,?,56.0,0.146611,?,0
178.0,16.0,?,0.0,?,0.333335,?,?,?,112.963,99.5556,131.0,?,?,54.1111,-13.8889,?,0.239899,?,0
?,?,9.0,?,0.0,2.77778,2.69705,3.38889,2.27466,23.2963,21.0,?,?,?,16.7778,?,?,?,?,0
137.0,190.0,9.0,0.0,0.0,?,?,?,?,60.4444,?,?,?,-21.0,45.3333,-24.3333,?,0.308799,-2.04362,0
?,?,?,?,?,5.05556,5.53942,0.055556,?,?,3.0,3.88889,3.22222,-1.11111,1.55556,-0.444444,3.88889,?,-2.22172,0
?,?,?,0.0,0.0,1.77778,2.12568,?,?,?,1.88889,?,3.44444,?,?,?,6.22222,?,?,0
181.0,27.0,?,0.0,?,0.722221,?,?,0.25555500000000003,?,?,146.556,?,-16.5556,25.4444,?,?,0.096263,-2.26453,0
93.0,?,?,?,0.0,?,2.6963,?,?,12.5185,?,?,17.2222,?,-5.22222,?,17.2222,0.447247,?,0
56.0,196.0,?,0.0,0.0,?,?,?,?,50.0741,44.3333,?,?,-17.2222,36.4444,-19.2222,62.2222,?,?,0
129.0,188.0,9.0,0.0,?,?,?,?,?,61.0741,?,?,?,?,44.7778,?,76.0,0.30013,-2.0791,0
180.0,?,9.0,0.111111,0.0,?,?,?,?,?,?,?,?,?,?,-18.4444,?,0.25119400000000003,?,0
?,110.0,9.0,0.0,?,4.88889,?,?,1.80944,34.1111,?,44.4444,?,-15.0,?,-16.0,?,?,?,0
205.0,190.0,?,0.0,0.0,?,0.998145,1.61111,?,?,44.7778,60.6667,43.0,?,?,?,?,?,-1.9876,0
241.0,145.0,?,0.0,?,0.0,0.0,?,0.0,0.0,0.0,?,0.0,0.0,?,0.0,?,?,0.0,0
?,?,?,0.0,0.0,0.166667,0.182574,0.222222,0.272166,1.37037,?,3.22222,0.0,?,5.55556,-4.11111,3.22222,1.0,-1.80307,0
253.0,75.0,9.0,0.0,0.0,?,?,?,0.385187,88.5556,72.0,115.889,?,-49.6667,82.0,?,?,?,-2.232,0
?,?,?,0.0,0.0,0.777778,?,0.777778,?,4.22222,?,7.444439999999998,2.44444,-4.33333,9.66667,-5.33333,7.444439999999998,?,-2.02123,0
78.0,?,9.0,0.0,?,?,?,6.5,4.59831,?,?,?,42.6667,-19.3333,?,-18.6667,61.5556,0.315228,?,0
145.0,?,9.0,0.111111,?,?,?,2.22222,?,56.2593,?,69.8889,?,-19.1111,?,-21.7778,?,0.302283,-2.05106,0
?,139.0,9.0,?,0.0,?,0.177778,0.777778,?,5.33333,6.555560000000002,?,?,?,3.33333,-7.0,?,0.5667989999999999,?,1
?,124.0,?,?,0.0,0.222222,?,?,0.074074,1.07407,0.0,?,0.0,?,?,-3.22222,?,1.0,?,0
36.0,?,?,0.0,?,?,?,?,0.488889,?,?,142.556,?,-27.5556,38.1111,-10.5556,142.556,0.153497,-2.36488,0
65.0,?,9.0,0.0,0.0,?,0.177776,1.11111,0.562963,?,?,127.778,?,-25.5556,?,?,127.778,0.186099,-2.17166,0
?,219.0,?,0.0,?,?,?,?,2.49147,13.2222,?,?,19.1111,-8.66667,?,17.6667,19.1111,0.494595,?,0
64.0,19.0,9.0,0.0,0.0,0.944445,0.151853,1.66667,0.31111,?,131.556,146.444,?,?,?,-7.33333,146.444,?,-2.3586,0
62.0,140.0,9.0,0.0,?,2.44444,?,1.38889,?,23.0,17.8889,?,?,?,27.6667,-12.3333,32.2222,0.444353,?,0
93.0,46.0,?,0.0,0.0,2.11111,?,?,1.80741,?,116.0,141.0,?,-30.1111,44.8889,?,141.0,?,?,0
?,161.0,9.0,0.0,?,1.38889,3.04074,9.0,31.0222,42.037,?,52.2222,?,-18.1111,30.5556,?,?,?,-2.28229,0
118.0,109.0,9.0,0.0,0.111111,3.55556,2.65553,4.0,3.08401,13.2963,7.0,?,10.5556,-18.8889,27.1111,?,?,0.694627,?,0
?,92.0,9.0,?,0.0,0.8888889999999999,?,?,0.118519,12.0741,7.555560000000002,?,?,-13.5556,25.4444,?,?,?,?,0
?,?,9.0,?,?,?,?,?,2.28519,23.8519,23.5556,?,?,?,18.4444,-17.5556,30.0,?,-1.59887,1
148.0,?,9.0,?,0.0,?,2.18072,?,?,58.1111,51.7778,?,?,-19.0,41.6667,?,?,0.299308,?,0
?,?,?,0.0,0.0,0.5,0.3,?,0.729629,?,?,?,?,-1.77778,?,-15.7778,25.7778,?,?,1
?,?,?,?,?,0.444444,0.501848,0.833333,0.809664,1.14815,?,?,0.555556,?,4.55556,-1.77778,?,?,-2.20059,0
231.0,198.0,9.0,0.111111,0.0,1.0,0.13333299999999998,?,?,?,?,14.2222,?,?,?,14.8889,20.7778,0.400903,?,0
77.0,?,?,0.0,0.0,?,0.02963,0.222222,?,?,0.0,?,0.0,?,?,-2.33333,?,1.0,?,0
184.0,145.0,9.0,?,?,0.722222,?,0.222222,?,0.555556,?,1.22222,0.111111,?,?,-1.33333,?,0.527778,-1.92094,0
?,96.0,?,0.111111,?,1.0,1.02222,2.77778,3.36296,21.8889,22.1111,?,?,0.666667,?,-17.0,27.3333,?,-1.53069,1
123.0,143.0,?,?,0.0,0.277778,?,?,0.13608299999999998,?,0.0,?,0.0,-1.22222,?,-1.22222,?,0.777778,?,0
?,137.0,9.0,?,0.0,?,0.077778,1.38889,1.75185,1.66667,0.666667,3.77778,0.555556,?,?,-3.33333,3.77778,0.917989,?,0
103.0,?,?,?,0.0,?,0.0,0.277778,0.389682,0.777778,0.0,?,?,?,4.66667,-2.33333,2.33333,1.0,?,0
98.0,135.0,9.0,?,?,0.611111,?,1.05556,0.374074,?,?,6.44444,?,?,?,-7.444439999999998,7.444439999999998,0.565476,-0.7873760000000001,1
?,104.0,?,0.111111,?,0.944445,0.374074,1.5,1.01111,65.2963,?,78.0,?,?,38.1111,?,78.0,?,?,0
?,?,9.0,?,0.0,?,?,?,?,33.0,25.1111,?,?,-23.6667,?,?,?,0.4587850000000001,-2.20265,0
?,81.0,9.0,?,?,22.3889,189.441,15.1667,110.878,?,33.1111,55.5556,?,-26.4444,?,?,?,0.4201760000000001,-2.27446,0
?,?,?,0.0,0.0,13.8889,?,0.277778,0.250925,?,?,45.5556,30.5556,?,?,-15.7778,45.5556,?,?,0
?,91.0,?,0.0,?,1.22222,?,?,?,24.0741,17.7778,?,?,?,?,?,?,0.48999,?,0
?,?,9.0,0.0,0.0,0.944447,1.02017,?,1.06284,?,56.4444,81.6667,?,?,?,?,?,?,-2.13303,0
153.0,208.0,?,?,0.0,?,?,1.94444,?,?,?,16.0,?,?,?,14.1111,21.5556,0.396909,?,0
67.0,?,9.0,0.0,?,?,3.70835,2.66667,3.19722,15.5185,9.0,?,?,?,?,-9.88889,?,0.660813,?,0
?,62.0,?,?,?,?,?,?,0.501848,?,?,11.4444,?,?,?,?,?,?,-2.04872,0
?,?,?,?,0.0,0.8888889999999999,1.05185,1.94444,1.3963,?,?,?,51.6667,?,34.1111,-19.5556,?,0.257014,?,0
?,89.0,?,0.0,?,4.66667,5.11642,0.166667,?,3.11111,?,?,2.66667,-0.666667,?,?,3.77778,0.097643,-1.89048,0
?,204.0,9.0,?,0.0,2.38889,1.69203,3.33333,?,19.4074,15.3333,?,?,-12.2222,?,19.7778,?,?,?,0
?,132.0,?,?,?,0.111111,0.02963,0.222222,?,?,0.0,?,0.0,-1.11111,?,-1.11111,1.11111,?,-2.0944,0
152.0,?,?,?,0.222222,?,1.21852,?,?,21.9259,?,?,?,-2.44444,9.55556,-7.111110000000001,25.1111,?,?,0
?,13.0,?,0.0,?,?,?,?,?,?,?,145.444,?,?,39.5556,-11.1111,145.444,?,-2.36043,0
97.0,?,9.0,0.0,0.0,?,?,2.22222,1.40897,?,?,79.1111,?,-27.3333,50.3333,-23.0,79.1111,?,-2.1523,0
119.0,85.0,9.0,?,0.0,?,?,?,?,?,88.7778,122.556,?,-36.7778,?,?,?,0.275467,?,0
?,?,9.0,0.0,0.0,?,?,?,?,?,?,?,43.6667,-15.5556,?,?,62.3333,?,-2.0087200000000003,0
?,?,9.0,0.0,0.0,?,?,1.38889,1.12382,49.9259,?,64.2222,?,?,42.8889,?,?,0.340237,?,0
6.0,?,?,?,?,0.111111,0.02963,0.111111,0.02963,0.074074,0.0,?,0.0,?,?,-0.222222,0.222222,0.222222,?,0
?,?,?,?,0.0,?,0.6518520000000001,?,1.14444,?,?,?,19.1111,?,-2.66667,13.6667,19.1111,0.431696,2.44755,0
175.0,14.0,?,0.0,?,0.8888879999999999,0.807371,?,0.779361,113.815,?,132.111,?,-41.1111,?,-13.7778,?,?,-2.39111,0
?,?,?,0.0,?,0.333333,?,0.333333,0.088889,?,7.22222,?,3.0,?,?,?,?,0.581349,-0.621222,1
?,73.0,?,?,?,?,?,2.33333,1.06667,5.81482,2.33333,10.6667,4.44444,-10.4444,?,?,?,0.78993,?,0
?,?,?,0.0,0.0,1.55556,?,?,?,11.8889,?,?,?,-5.33333,-11.6667,17.0,17.5556,?,1.87251,0
?,212.0,?,?,0.0,?,1.42222,?,?,8.03704,6.0,?,11.3333,?,?,?,11.3333,0.5133949999999999,2.24265,0
65.0,?,?,?,0.0,?,?,2.72222,4.32963,24.5926,22.7778,32.5556,18.4444,-5.44444,?,-18.4444,32.5556,0.432167,-1.76075,1
97.0,63.0,9.0,0.0,?,0.722221,0.4430520000000001,?,?,?,?,?,?,-38.1111,51.5556,?,126.111,0.23689,?,0
?,?,?,0.111111,0.0,2.38889,2.64074,1.61111,?,?,?,?,20.1111,-9.88889,-5.55556,?,20.1111,0.425441,2.28092,0
?,?,?,0.0,?,1.33333,0.311111,2.11111,1.31852,?,?,6.0,2.11111,?,9.0,-2.66667,?,?,-2.31301,0
187.0,120.0,?,?,0.0,2.22222,2.08345,1.27778,0.646929,?,56.8889,69.3333,53.8889,-9.44444,?,-18.4444,?,0.222808,?,0
136.0,?,?,?,?,1.22222,?,2.05556,1.52631,53.0741,?,?,47.3333,-14.8889,32.1111,?,?,?,?,0
?,?,?,?,?,0.8888889999999999,0.562963,0.833333,0.3,?,7.33333,?,3.33333,4.77778,2.44444,-7.22222,7.33333,0.543871,?,1
202.0,182.0,?,0.0,0.0,?,?,?,?,55.0741,49.5556,?,?,-16.5556,39.1111,?,?,?,?,0
14.0,?,9.0,?,?,0.555555,0.785184,1.05556,?,?,18.8889,24.7778,?,?,16.3333,-15.0,24.7778,0.419248,-1.62339,1
?,138.0,9.0,?,0.0,2.44444,?,7.83333,?,12.1852,?,?,9.11111,-11.8889,?,?,?,?,-2.1721,0
?,?,?,?,?,19.2778,?,?,1.0963,37.8889,33.1111,?,33.1111,?,?,-14.3333,?,0.32061300000000004,-2.0978,0
143.0,24.0,?,0.0,0.0,?,?,?,?,?,117.667,141.667,?,-29.8889,42.1111,?,?,?,-2.34925,0
72.0,?,9.0,?,?,?,?,?,1.97109,?,48.5556,?,?,?,?,-25.7778,?,?,-2.06061,0
?,109.0,?,?,?,0.8888889999999999,0.251852,2.83333,?,?,1.44444,?,3.0,?,?,-3.88889,8.44444,0.864482,?,0
140.0,181.0,9.0,?,0.0,0.833333,?,1.27778,?,19.2963,?,?,?,?,?,14.1111,24.0,0.357668,2.45847,0
206.0,30.0,9.0,0.0,0.0,?,?,?,0.547723,?,112.778,?,?,-31.6667,49.0,?,?,0.19251,-2.27951,0
241.0,135.0,9.0,?,?,?,0.02963,?,?,0.148148,0.0,0.444444,0.0,?,?,-0.444444,?,0.333333,-2.0944,0
5.0,?,9.0,?,?,?,1.67,4.44444,?,?,?,?,44.1111,?,?,-21.5556,64.3333,?,-2.0209,0
?,?,9.0,0.0,0.0,0.8888889999999999,0.779363,1.05556,0.827759,?,?,9.44444,18.7778,?,?,17.6667,18.7778,?,1.98555,0
96.0,80.0,9.0,0.111111,0.0,?,4.16296,?,?,?,24.0,34.4444,19.5556,-6.0,?,-19.3333,34.4444,?,?,1
?,?,9.0,0.0,?,1.44444,?,?,1.98519,?,?,?,?,-10.7778,?,?,22.3333,?,?,0
18.0,?,?,0.0,?,?,0.207407,?,?,?,?,149.111,?,-17.7778,26.5556,?,149.111,?,-2.29238,0
203.0,133.0,9.0,?,?,?,?,0.111111,?,0.592593,?,?,0.0,?,3.55556,?,?,?,?,0
35.0,?,?,0.0,0.0,0.777779,0.518519,1.22222,1.05185,?,?,27.2222,?,?,?,-16.6667,?,?,?,1
239.0,93.0,9.0,?,?,?,?,?,0.8629620000000001,14.4074,9.88889,22.8889,?,-13.5556,?,?,22.8889,0.577002,-2.13749,0
11.0,118.0,9.0,?,0.0,?,?,0.388889,0.062963,?,0.0,?,0.111111,?,3.88889,-1.77778,2.0,1.0,?,0
206.0,64.0,?,0.0,?,0.055556,0.13608299999999998,?,0.13608299999999998,?,?,10.3333,3.11111,-6.11111,?,-7.77778,?,0.69798,-2.01543,0
?,91.0,9.0,?,?,?,0.018519,0.611111,?,12.1481,?,20.6667,?,-13.7778,25.5556,-11.7778,20.6667,0.634464,-2.14757,0
232.0,31.0,9.0,0.0,0.0,?,?,?,0.344266,114.963,?,132.556,?,-39.2222,52.7778,?,?,?,-2.38488,0
183.0,66.0,?,?,?,?,?,?,1.89346,?,?,45.8889,38.8889,-1.66667,11.3333,?,45.8889,0.152009,-1.68385,0
?,146.0,?,0.0,0.0,1.88889,1.00741,?,?,21.3704,16.7778,29.6667,?,-13.7778,?,-11.1111,29.6667,0.432786,?,0
57.0,?,9.0,0.111111,0.0,0.555555,0.272169,?,?,?,93.1111,?,?,-38.8889,58.1111,-19.2222,125.444,?,-2.3062,0
211.0,206.0,9.0,?,0.0,0.944445,1.12963,?,1.1,16.0741,13.5556,?,?,?,?,12.1111,?,?,?,0
20.0,?,9.0,?,?,?,?,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,?,9.0,0.0,0.0,1.66667,0.7888109999999999,1.38889,?,?,13.3333,?,19.8889,?,-9.66667,14.6667,?,0.408885,1.9053,0
?,102.0,9.0,?,?,0.8888889999999999,?,?,1.48519,23.0741,22.1111,?,?,?,?,?,29.7778,0.417763,?,1
38.0,?,9.0,0.0,0.0,2.05556,0.574134,1.55556,?,14.3333,?,?,18.1111,?,?,11.3333,18.1111,0.399901,?,0
?,?,9.0,0.0,?,11.2222,?,?,?,?,53.7778,?,54.6667,-27.1111,51.5556,?,?,?,-2.12621,0
?,?,9.0,0.0,?,?,?,3.2777800000000004,3.06534,34.8519,?,42.0,30.6667,-8.88889,21.4444,?,?,?,?,0
152.0,18.0,9.0,?,?,0.777777,?,?,0.272164,?,97.2222,130.444,108.667,-44.6667,?,?,?,0.254668,-2.45498,0
?,162.0,?,0.0,?,1.66667,?,?,?,?,?,?,22.3333,?,?,15.0,?,?,?,0
162.0,?,?,?,0.0,?,0.996296,3.16667,?,13.963,10.1111,?,17.3333,?,1.44444,10.1111,17.4444,0.425501,2.70705,0
168.0,13.0,9.0,0.111111,?,?,?,?,0.400002,?,119.667,145.444,?,?,45.1111,?,?,?,?,0
96.0,84.0,?,?,0.0,1.5,1.27778,?,?,23.8519,23.5556,30.0,?,?,18.4444,?,30.0,0.398791,?,1
?,?,9.0,0.0,0.0,1.27778,?,2.22222,3.0963,?,0.777778,?,1.22222,?,?,-5.77778,7.444439999999998,0.919597,?,0
170.0,121.0,?,?,0.0,?,?,2.72222,1.92546,32.3704,28.6667,40.5556,27.8889,-11.1111,24.5556,?,40.5556,0.313427,?,0
219.0,80.0,9.0,0.0,0.0,1.27778,0.32963000000000003,?,0.933332,39.7037,?,?,34.5556,-10.1111,?,-15.4444,48.2222,?,-1.96265,0
?,?,?,?,?,?,0.166667,1.11111,0.474074,?,7.77778,6.44444,?,5.77778,?,-7.555560000000002,?,0.573633,?,1
40.0,57.0,9.0,0.0,0.0,?,?,?,0.8004640000000001,?,?,139.0,?,?,46.3333,?,?,?,-2.37605,0
178.0,25.0,9.0,0.0,?,0.722221,?,?,1.24126,?,39.5556,55.0,?,?,?,?,?,0.284582,?,0
235.0,22.0,9.0,0.0,?,?,?,?,?,?,?,147.889,?,-16.5556,30.7778,?,?,?,?,0
174.0,?,9.0,?,0.0,?,?,?,?,31.6296,?,43.6667,27.0,-22.2222,?,-13.8889,?,0.445039,?,0
76.0,249.0,?,?,0.0,?,2.06296,?,?,?,?,?,14.7778,?,-0.777778,4.22222,?,?,?,0
170.0,62.0,?,?,?,0.0,?,?,0.0,0.0,0.0,?,0.0,?,?,0.0,0.0,0.0,?,0
?,?,?,?,?,0.555555,0.207407,?,0.088889,?,?,?,0.111111,?,4.11111,?,?,?,?,0
?,?,?,?,?,1.33333,?,2.55556,1.6420400000000002,?,?,?,6.66667,?,5.66667,2.33333,7.77778,0.609788,?,0
?,36.0,?,0.0,?,0.388889,?,0.5,?,7.51852,4.77778,13.0,?,-8.22222,?,-8.22222,13.0,?,-2.09729,0
243.0,120.0,9.0,0.0,?,?,?,?,1.83384,?,?,?,?,?,25.4444,?,56.3333,0.245321,-1.91073,0
140.0,116.0,?,0.111111,0.0,1.77778,?,?,0.501848,?,?,56.5556,?,?,29.2222,?,56.5556,?,-2.03862,0
?,209.0,?,?,0.0,?,0.666667,?,?,22.5185,?,?,?,-14.5556,?,?,29.0,0.390338,?,0
239.0,174.0,?,?,0.0,2.0,?,?,0.854183,?,50.4444,?,49.8889,-22.2222,?,?,73.2222,?,-2.06905,0
?,186.0,9.0,0.0,?,0.8888889999999999,0.340741,1.5,?,12.0741,9.33333,10.7778,16.1111,-8.22222,-3.88889,12.1111,16.1111,0.428864,2.31952,0
143.0,?,9.0,?,?,1.5,0.809664,?,?,?,?,?,?,?,?,-9.22222,?,0.331888,?,0
?,?,9.0,0.0,0.0,?,?,?,1.81046,48.2593,43.8889,?,42.2222,-13.1111,31.2222,-18.1111,?,0.278195,-1.98678,0
231.0,49.0,9.0,0.0,?,?,?,?,0.266668,120.704,108.111,139.333,?,-37.7778,55.8889,?,?,?,-2.31548,0
?,116.0,9.0,0.0,?,?,2.81267,0.777778,0.45542,?,?,29.5556,18.4444,-12.2222,?,-10.5556,29.5556,0.395663,?,0
229.0,?,9.0,?,?,?,?,1.22222,?,?,?,?,?,-20.5556,36.1111,-15.5556,?,?,?,0
240.0,58.0,9.0,0.0,?,?,?,?,?,92.7037,?,118.556,?,-47.4444,77.5556,?,118.556,?,?,0
164.0,?,9.0,0.0,0.0,?,?,?,?,101.926,?,124.556,?,-41.4444,?,?,?,0.292503,-2.23832,0
160.0,30.0,9.0,0.0,0.0,0.222221,?,?,0.6116159999999999,?,97.6667,129.0,?,-40.6667,53.3333,?,?,?,-2.4053,0
?,87.0,?,?,?,0.722222,0.240741,0.611111,0.374074,11.1481,6.66667,?,?,?,?,?,?,0.6593289999999999,?,0
?,133.0,9.0,?,?,0.666667,?,1.16667,0.211111,6.44444,?,?,3.66667,?,4.33333,-8.33333,8.22222,?,?,1
?,145.0,?,0.0,?,0.388889,?,0.5,0.122222,?,5.33333,5.0,1.88889,3.77778,?,-6.555560000000002,5.44444,?,?,1
177.0,131.0,?,?,?,0.444444,?,?,?,5.96296,?,6.66667,3.66667,4.77778,?,-6.888889999999999,7.555560000000002,0.5158729999999999,?,1
84.0,?,9.0,0.0,?,1.77778,1.62963,?,0.8888889999999999,25.7407,?,35.1111,?,?,28.1111,-18.8889,?,?,-1.87303,1
?,?,?,0.0,0.0,0.666667,0.266666,?,0.34444400000000003,?,?,?,18.7778,-18.5556,32.7778,?,34.4444,?,?,0
187.0,89.0,?,?,?,1.77778,?,0.944444,0.800463,5.03704,?,9.55556,2.66667,-6.44444,?,-7.111110000000001,?,0.740904,-2.06534,0
?,126.0,9.0,?,?,2.38889,?,?,6.2963,1.51852,0.444444,?,0.555556,?,?,?,?,0.965812,-2.1073,0
230.0,113.0,?,?,?,?,0.501849,?,?,21.5926,18.1111,?,18.7778,-10.4444,?,-8.44444,27.8889,?,?,0
253.0,201.0,9.0,0.0,0.0,3.0,?,?,2.33571,43.963,39.2222,53.8889,?,-14.2222,?,?,?,0.28083,?,0
118.0,?,?,0.0,0.0,?,?,0.222222,0.02963,?,0.0,?,0.0,?,4.44444,-2.22222,2.22222,?,-2.0944,0
51.0,?,?,?,?,17.5,1.20646,0.666667,0.699206,?,35.2222,?,34.6667,-14.3333,30.3333,?,50.1111,0.310101,-2.03027,0
47.0,?,?,0.0,0.0,?,?,1.16667,0.888194,23.7407,?,?,?,?,0.111111,?,28.7778,0.351487,?,0
172.0,?,?,?,0.0,?,?,?,?,?,?,70.0,?,-17.6667,41.0,?,?,?,-1.99758,0
139.0,?,9.0,0.0,?,0.666667,?,?,?,?,?,149.889,?,-17.2222,?,?,?,?,-2.2328900000000003,0
?,?,?,?,?,1.55556,1.00741,1.5,1.01111,?,?,?,13.4444,?,16.0,-15.6667,24.0,?,?,1
?,?,?,?,?,0.5,0.122222,0.5,?,?,?,?,2.66667,?,1.44444,-6.888889999999999,6.77778,0.6038359999999999,-0.7228939999999999,1
140.0,103.0,9.0,0.111111,?,?,?,?,2.16667,21.8519,?,?,?,?,18.4444,?,?,0.416239,-1.6344,1
122.0,?,?,0.0,?,1.0,?,?,5.05185,143.444,?,?,?,-19.6667,22.3333,?,150.889,?,-2.52165,0
67.0,?,9.0,0.0,0.0,0.944444,?,?,?,?,?,142.222,?,-33.3333,?,-14.6667,?,0.190625,-2.33375,0
