region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,outcome
?,183.0,9.0,0.0,0.0,0.777778,0.583731,?,?,?,?,67.7778,47.2222,-16.5556,39.1111,-22.5556,67.7778,0.30312100000000003,-1.9917,0
?,?,?,0.0,?,?,356.167,43.3333,662.355,?,?,91.4444,76.7778,-26.6667,?,-8.66667,91.4444,?,?,0
44.0,79.0,9.0,0.0,0.0,?,0.344265,?,0.403686,107.741,?,126.556,?,?,?,-14.8889,126.556,0.258079,-2.37797,0
245.0,73.0,9.0,?,0.0,8.22222,?,10.7222,7.6809,46.6667,32.1111,70.1111,37.7778,-43.6667,70.3333,-26.6667,70.1111,0.549032,-2.25125,0
38.0,146.0,9.0,?,?,0.5,?,?,?,5.11111,5.66667,?,2.88889,1.66667,5.0,-6.66667,6.888889999999999,0.571429,-1.25836,1
183.0,78.0,?,?,?,1.05556,?,0.777779,1.27408,135.556,?,147.0,131.0,-20.6667,?,-13.6667,147.0,?,-2.22554,0
205.0,?,9.0,0.0,0.0,1.22222,?,2.5,2.16795,15.2222,11.8889,21.6667,12.1111,-10.0,19.3333,-9.33333,?,0.4581520000000001,?,0
137.0,92.0,9.0,0.0,0.0,7.388889999999999,7.3799,0.777778,0.344265,9.96296,?,15.5556,7.22222,-8.55556,16.7778,-8.22222,?,0.608437,?,0
?,183.0,9.0,?,0.0,1.11111,0.6518520000000001,6.33333,36.9333,32.2593,29.4444,39.1111,28.2222,-8.44444,20.5556,?,39.1111,0.266436,-1.97077,0
?,155.0,9.0,0.0,0.0,0.5,?,?,131.80700000000002,?,5.33333,11.0,5.55556,-5.88889,11.1111,?,11.0,0.5,-2.11557,0
234.0,?,9.0,?,0.0,0.833333,?,0.5,?,1.81481,0.111111,4.88889,0.444444,-5.11111,9.22222,?,?,0.984127,-2.15251,0
158.0,?,9.0,0.0,?,0.944444,1.08355,0.222222,0.403687,0.62963,0.444444,1.22222,0.222222,-0.555556,1.77778,-1.22222,?,0.277778,-1.86115,0
76.0,?,9.0,0.0,0.0,0.444445,0.118519,0.833333,0.122222,?,6.888889999999999,5.44444,2.66667,?,1.33333,-7.0,6.888889999999999,0.613757,-0.692028,1
45.0,108.0,?,0.0,?,25.5,12.7954,?,15.931,49.8148,41.7778,?,?,-24.1111,33.8889,?,61.1111,0.358975,-2.36049,0
159.0,?,9.0,?,0.0,?,?,?,?,2.66667,1.11111,5.88889,1.0,-4.66667,9.66667,?,5.88889,0.826852,?,0
?,?,9.0,0.0,?,1.27778,0.507408,?,?,?,38.0,54.5556,39.6667,-18.2222,31.4444,?,54.5556,0.308104,?,0
97.0,176.0,9.0,0.0,0.0,0.777778,0.655461,?,1.3066799999999998,22.1852,19.0,19.7778,27.7778,-9.55556,-7.22222,?,27.7778,0.316041,2.17984,0
?,12.0,?,?,0.0,?,0.518519,1.77778,0.785183,127.444,?,143.111,123.667,?,?,-11.3333,143.111,0.19252,-2.40292,0
?,164.0,?,0.0,0.0,0.5,?,3.0,?,13.6667,11.6667,15.0,14.3333,-6.0,4.0,2.0,16.8889,0.29915,?,0
?,51.0,?,0.0,?,0.611111,?,?,0.742867,123.185,111.778,138.889,118.889,?,?,?,138.889,?,-2.3685,0
242.0,81.0,9.0,0.0,0.0,?,?,1.22222,0.740742,?,34.5556,47.2222,33.0,-11.1111,26.8889,?,47.2222,0.300796,-1.98457,0
119.0,181.0,9.0,?,0.0,0.777777,?,3.2777800000000004,?,?,16.5556,19.6667,28.0,-14.5556,-5.22222,19.7778,28.0,?,2.37885,0
139.0,115.0,9.0,?,?,2.11111,0.958392,0.722221,0.646929,46.7407,?,56.3333,41.4444,-12.8889,28.7778,-15.8889,56.3333,0.264115,-2.02113,0
4.0,210.0,9.0,0.0,?,?,4.01894,?,2.18497,49.7407,44.2222,?,?,-16.5556,?,-20.8889,?,?,-2.01443,0
74.0,215.0,9.0,0.0,?,0.444445,0.074074,?,0.122222,?,5.11111,?,11.2222,-5.44444,-7.444439999999998,12.8889,11.2222,?,1.99116,0
54.0,133.0,?,0.0,0.0,?,1.00741,0.5,?,5.3703699999999985,?,?,3.44444,-5.11111,10.8889,-5.77778,9.0,0.630471,-2.048,0
?,108.0,?,0.111111,0.0,0.722222,?,2.11111,1.95126,14.5185,11.3333,20.5556,11.6667,-9.55556,18.1111,-8.55556,20.5556,0.45603,-2.12716,0
115.0,?,9.0,0.0,0.0,0.333333,?,0.333333,0.177778,?,?,2.33333,?,-2.33333,?,?,2.33333,?,-2.0944,0
130.0,189.0,9.0,0.111111,0.0,?,0.983193,?,2.8100400000000003,58.6296,?,73.3333,50.7778,?,?,-23.5556,73.3333,?,?,0
?,124.0,9.0,0.0,0.0,?,?,?,?,14.6667,7.555560000000002,24.1111,12.3333,-21.3333,28.3333,-7.0,?,?,-2.39668,0
?,191.0,?,0.0,0.0,3.5,2.73861,3.2777800000000004,2.80013,?,?,74.7778,?,?,45.1111,-24.5556,?,?,-2.03548,0
4.0,?,9.0,0.111111,?,2.77778,3.09629,2.72222,?,?,18.2222,?,?,?,11.0,?,21.1111,0.391731,-1.31837,1
8.0,162.0,9.0,0.111111,0.0,?,2.06296,0.333333,?,?,6.66667,?,6.44444,-5.11111,10.8889,-5.77778,?,?,?,0
20.0,?,?,0.0,?,11.5,?,7.944439999999998,6.9167,18.5926,?,23.8889,?,-14.7778,15.8889,-1.11111,?,0.476884,-2.58911,0
122.0,?,9.0,?,?,2.27778,0.8629629999999999,19.8333,11.9445,51.0,?,60.6667,45.4444,?,29.0,-16.6667,?,?,-1.99724,0
23.0,88.0,9.0,0.0,0.0,2.0,3.2,2.94444,1.04074,20.5926,18.7778,?,15.6667,?,?,-14.7778,27.3333,?,-1.78515,1
230.0,124.0,9.0,0.0,0.0,0.277778,?,0.277778,0.151852,?,0.0,2.0,0.0,?,4.0,-2.0,2.0,1.0,-2.0944,0
31.0,68.0,?,?,?,27.9444,203.352,18.2778,338.641,47.1852,?,60.1111,42.8889,-25.8889,38.7778,-12.8889,60.1111,?,-2.30866,0
?,29.0,?,0.0,0.0,1.0,0.711108,1.05555,0.907417,128.444,?,142.889,123.222,?,?,-15.6667,142.889,0.165616,-2.27113,0
212.0,140.0,9.0,?,0.0,3.83333,4.20449,0.666667,?,2.88889,2.66667,3.33333,2.66667,-0.666667,1.33333,-0.666667,3.33333,0.068883,-2.0944,0
49.0,240.0,9.0,0.0,0.111111,3.05556,1.63865,?,?,20.4444,15.2222,18.7778,?,-15.6667,-5.0,20.6667,?,0.445808,2.42079,0
170.0,143.0,9.0,0.0,0.0,0.0,?,0.0,?,?,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0
94.0,104.0,9.0,0.0,?,6.611110000000001,1.42075,1.0,0.5163989999999999,55.7407,48.8889,69.5556,48.7778,-20.5556,41.4444,-20.8889,?,0.303071,?,0
201.0,161.0,9.0,?,0.0,2.55556,0.518519,?,96.6555,?,35.7778,51.4444,38.2222,-18.1111,28.8889,-10.7778,51.4444,?,-2.33897,0
207.0,217.0,9.0,0.0,0.0,0.777778,?,2.05556,0.907408,?,5.0,4.22222,9.66667,-3.88889,-6.22222,?,9.66667,0.582612,1.97614,0
?,53.0,9.0,?,0.0,1.27778,0.490654,0.944443,0.389682,40.4444,36.8889,48.6667,?,?,24.6667,-14.0,?,0.264564,-2.00456,0
?,41.0,?,?,?,?,0.355559,0.277779,0.151852,135.222,?,145.889,131.333,?,?,-11.6667,145.889,0.119532,-2.27023,0
67.0,194.0,9.0,0.0,?,?,1.49691,6.44444,3.96466,58.8148,?,72.5556,52.1111,-21.1111,?,-20.1111,72.5556,?,?,0
?,209.0,9.0,0.0,0.0,1.72222,?,1.38889,0.928958,11.6296,9.55556,9.22222,16.1111,-6.22222,-7.22222,13.4444,16.1111,0.464325,2.06095,0
29.0,111.0,9.0,0.0,0.0,0.388889,0.240741,0.611111,?,?,6.888889999999999,?,3.0,4.44444,2.77778,-7.22222,6.888889999999999,0.564153,-0.897859,1
17.0,229.0,9.0,0.0,0.0,?,?,?,?,13.7037,11.2222,?,?,-7.444439999999998,-7.77778,15.2222,?,0.439852,2.0999,0
?,136.0,9.0,0.0,0.0,2.27778,?,2.83333,0.61111,4.85185,2.88889,?,3.11111,-5.88889,11.1111,?,8.55556,0.709751,-2.1239,0
?,101.0,9.0,0.111111,?,0.8888889999999999,?,1.72222,?,20.0741,?,25.0,?,0.777778,14.7778,?,25.0,0.404038,?,1
118.0,85.0,9.0,0.0,0.0,3.2777800000000004,4.41852,2.27778,6.81852,8.185189999999999,?,14.8889,?,-13.8889,?,?,14.8889,0.7741210000000001,-2.3290900000000003,0
49.0,?,9.0,0.0,0.0,1.66667,5.91111,3.0,3.2888900000000003,5.18518,2.22222,?,3.88889,?,?,-3.88889,9.44444,0.794108,?,0
15.0,123.0,9.0,?,0.0,0.444444,?,0.444444,?,4.55556,6.0,?,2.33333,4.33333,2.33333,-6.66667,?,?,-0.853547,1
163.0,152.0,9.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
?,?,9.0,0.0,?,3.22222,2.33492,?,3.35604,60.7778,?,76.1111,52.7778,-22.0,?,-24.0,76.1111,0.309253,-2.06055,0
?,61.0,9.0,?,?,0.611111,0.490653,0.555556,0.272164,109.074,?,128.333,103.778,?,57.7778,-15.8889,128.333,0.258869,?,0
250.0,37.0,?,?,0.0,0.611111,0.240739,1.05555,0.951851,95.9259,?,121.111,86.5556,-47.4444,?,-28.1111,121.111,0.338487,-2.25844,0
244.0,?,?,0.0,0.0,?,?,2.72222,?,15.5185,11.6667,22.4444,12.4444,?,20.7778,-9.22222,22.4444,0.481601,?,0
182.0,134.0,9.0,0.0,0.0,0.611111,0.240741,0.722222,?,?,7.66667,6.66667,3.33333,5.33333,2.33333,-7.66667,7.888889999999999,0.577601,-0.806042,1
76.0,106.0,9.0,0.0,0.0,1.83333,?,?,?,?,1.0,7.888889999999999,2.11111,-8.0,12.6667,?,7.888889999999999,0.903571,?,0
22.0,133.0,?,0.0,?,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,?,?,0
140.0,16.0,?,0.0,0.0,0.5,0.344443,?,0.385184,111.815,99.1111,131.111,105.222,?,?,-19.7778,131.111,0.244021,-2.29393,0
216.0,151.0,?,0.0,0.0,0.166667,?,0.111111,0.17213299999999998,?,0.0,0.333333,0.0,-0.333333,0.666667,-0.333333,0.333333,?,-2.0944,0
240.0,190.0,?,0.0,0.0,1.55556,?,?,1.09545,?,15.8889,17.5556,26.8889,-12.6667,-7.66667,20.3333,26.8889,?,2.25223,0
?,117.0,9.0,?,0.0,1.22222,0.620632,1.11111,1.29386,31.2593,27.4444,39.0,?,-11.4444,?,-11.7778,39.0,0.30715,-2.08891,0
75.0,98.0,9.0,?,?,3.94444,45.8407,4.66667,?,5.51852,2.33333,?,3.77778,-9.55556,14.7778,-5.22222,?,?,?,0
?,19.0,9.0,?,?,2.44444,1.18634,1.44444,0.886106,45.1852,38.0,?,?,-21.5556,40.7778,-19.2222,?,0.355227,?,0
?,173.0,9.0,0.111111,0.0,?,1.83485,?,?,56.7778,49.8889,71.5556,48.8889,-20.6667,?,-23.6667,71.5556,0.318366,-2.0482,0
108.0,75.0,?,0.111111,?,0.666667,0.471403,11.1111,10.0148,116.704,?,133.0,111.222,?,?,-16.4444,133.0,0.20299,-2.29549,0
181.0,162.0,9.0,0.0,0.0,2.66667,7.15555,13.3889,9.66294,?,?,51.3333,38.7778,-17.2222,27.4444,?,51.3333,0.285523,-2.32748,0
42.0,57.0,9.0,0.0,?,1.38889,0.975628,0.999999,0.365148,65.7037,?,79.4444,58.2222,?,?,-22.4444,79.4444,?,-2.0307,0
?,194.0,9.0,0.0,?,1.72222,1.14342,2.27778,2.03761,49.7407,?,61.6667,43.1111,-15.8889,35.7778,-19.8889,61.6667,0.30085300000000004,-2.02184,0
250.0,176.0,9.0,0.0,0.111111,1.61111,?,3.44444,1.69531,?,47.1111,67.6667,46.2222,-19.6667,42.0,-22.3333,67.6667,0.318137,-2.05226,0
151.0,57.0,?,0.0,0.0,1.05556,0.774071,?,?,100.444,?,122.222,?,?,65.3333,-22.6667,122.222,0.294515,-2.28813,0
94.0,135.0,9.0,0.0,0.0,2.27778,?,0.555555,0.385185,?,0.777778,?,0.8888889999999999,-4.22222,8.11111,?,4.88889,?,?,0
?,99.0,9.0,?,0.0,0.777778,0.4554220000000001,?,?,51.8889,51.8889,56.0,47.7778,0.0,12.3333,-12.3333,56.0,0.146611,?,0
178.0,16.0,?,0.0,0.0,?,0.298143,1.5,1.20646,112.963,?,131.0,?,?,?,-13.8889,131.0,0.239899,-2.385,0
?,?,9.0,0.111111,0.0,2.77778,2.69705,3.38889,2.27466,23.2963,?,28.8889,20.0,-6.888889999999999,16.7778,-9.88889,28.8889,?,?,0
137.0,190.0,9.0,0.0,?,?,0.7428680000000001,?,1.4050200000000002,60.4444,53.4444,75.5556,52.3333,?,?,?,75.5556,?,-2.04362,0
119.0,153.0,9.0,0.0,0.0,5.05556,5.53942,0.055556,0.13608299999999998,3.37037,3.0,3.88889,?,-1.11111,1.55556,-0.444444,3.88889,0.085017,?,0
37.0,?,9.0,0.0,0.0,?,?,?,3.42161,3.85185,1.88889,6.22222,3.44444,-5.88889,7.111110000000001,-1.22222,?,0.799074,-2.49793,0
?,27.0,?,?,0.0,?,0.462964,?,0.25555500000000003,138.07399999999998,?,146.556,135.111,?,25.4444,-8.88889,?,0.096263,-2.26453,0
93.0,236.0,9.0,0.111111,0.0,1.77778,?,?,?,12.5185,9.55556,?,?,-8.88889,?,14.1111,17.2222,?,2.2672,0
56.0,196.0,?,0.0,?,2.38889,1.42075,?,?,50.0741,44.3333,62.2222,?,-17.2222,?,-19.2222,62.2222,?,?,0
129.0,?,?,0.0,?,3.66667,2.01108,?,?,61.0741,53.7778,76.0,53.4444,?,44.7778,-22.8889,76.0,0.30013,-2.0791,0
?,123.0,?,0.111111,0.0,1.72222,2.10741,?,0.518518,?,52.5556,68.5556,51.3333,-14.7778,33.2222,-18.4444,68.5556,0.25119400000000003,?,0
245.0,110.0,9.0,0.0,0.0,?,?,1.77778,1.80944,34.1111,?,44.4444,28.7778,?,31.0,-16.0,44.4444,0.35354800000000003,-2.06865,0
205.0,190.0,9.0,0.0,0.0,1.27778,0.998145,1.61111,?,49.4815,?,60.6667,43.0,?,33.5556,-19.4444,60.6667,?,-1.9876,0
241.0,?,9.0,0.0,0.0,0.0,?,0.0,0.0,?,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0
183.0,?,9.0,0.0,0.0,0.166667,0.182574,?,0.272166,1.37037,0.8888889999999999,3.22222,?,-1.44444,5.55556,-4.11111,3.22222,?,?,0
?,?,?,?,0.0,0.666668,?,0.8888879999999999,0.385187,88.5556,72.0,115.889,77.7778,?,?,-32.3333,115.889,0.378682,?,0
?,110.0,9.0,0.0,0.0,0.777778,0.518518,0.777778,0.962963,4.22222,2.77778,7.444439999999998,2.44444,-4.33333,?,?,7.444439999999998,0.675265,-2.02123,0
?,85.0,9.0,?,0.0,5.5,2.10555,6.5,4.59831,?,42.4444,61.5556,42.6667,?,38.0,-18.6667,61.5556,0.315228,-2.09736,0
145.0,185.0,9.0,?,0.0,?,?,2.22222,1.95126,?,49.8889,69.8889,49.0,-19.1111,40.8889,-21.7778,69.8889,0.302283,?,0
136.0,?,9.0,0.0,0.0,0.666667,0.177778,0.777778,0.207407,?,6.555560000000002,6.44444,3.0,3.66667,3.33333,-7.0,6.888889999999999,0.5667989999999999,?,1
132.0,124.0,9.0,0.0,0.0,0.222222,0.074074,0.222222,?,?,0.0,3.22222,0.0,-3.22222,6.44444,-3.22222,3.22222,1.0,-2.0944,0
36.0,21.0,?,?,?,0.999997,?,?,0.488889,129.852,?,142.556,?,-27.5556,38.1111,-10.5556,142.556,0.153497,-2.36488,0
?,70.0,?,0.0,?,?,0.177776,1.11111,0.562963,112.519,104.0,127.778,?,?,?,-20.2222,127.778,0.186099,-2.17166,0
215.0,219.0,9.0,0.0,0.0,2.55556,2.23772,?,2.49147,13.2222,?,10.2222,19.1111,-8.66667,-9.0,17.6667,19.1111,0.494595,2.0861,0
?,?,9.0,?,?,0.944445,0.151853,1.66667,0.31111,137.778,?,146.444,?,?,26.0,-7.33333,146.444,0.101515,-2.3586,0
62.0,?,9.0,0.0,0.0,?,?,1.38889,?,23.0,17.8889,?,18.8889,-15.3333,27.6667,-12.3333,32.2222,0.444353,-2.16726,0
?,46.0,?,?,?,?,?,1.77778,1.80741,126.037,?,141.0,121.111,?,?,-14.7778,141.0,0.177195,-2.30444,0
223.0,?,9.0,0.0,?,1.38889,?,9.0,31.0222,?,36.0,52.2222,37.8889,?,?,?,52.2222,0.308416,-2.28229,0
118.0,109.0,9.0,0.0,0.111111,?,2.65553,4.0,?,?,7.0,22.3333,10.5556,-18.8889,27.1111,-8.22222,22.3333,0.694627,-2.34409,0
247.0,92.0,9.0,?,0.0,0.8888889999999999,?,0.444444,0.118519,?,?,20.5556,?,-13.5556,25.4444,?,20.5556,?,-2.13785,0
96.0,84.0,9.0,0.0,0.0,1.5,1.27778,1.61111,2.28519,?,23.5556,30.0,18.0,?,18.4444,-17.5556,?,0.398791,-1.59887,1
?,?,?,0.111111,?,4.0,?,4.94444,3.86676,58.1111,51.7778,72.0,50.5556,-19.0,41.6667,?,72.0,?,-2.03405,0
22.0,?,9.0,0.0,0.0,0.5,0.3,1.27778,?,19.9259,19.3333,25.7778,?,-1.77778,17.5556,-15.7778,25.7778,0.430484,?,1
101.0,137.0,9.0,0.0,0.0,0.444444,0.501848,0.833333,0.809664,1.14815,0.222222,2.66667,0.555556,-2.77778,?,-1.77778,2.66667,0.95,-2.20059,0
231.0,198.0,9.0,0.111111,0.0,1.0,?,?,1.22963,?,12.4444,14.2222,20.7778,-10.1111,-4.77778,?,20.7778,0.400903,2.3248900000000003,0
77.0,135.0,9.0,0.0,0.0,0.222222,0.02963,0.222222,?,0.777778,0.0,?,?,-2.33333,4.66667,-2.33333,?,?,?,0
184.0,145.0,9.0,0.0,0.0,0.722222,0.6116159999999999,0.222222,?,?,0.333333,1.22222,0.111111,-0.666667,2.0,-1.33333,?,?,-1.92094,0
133.0,?,?,0.111111,0.0,?,1.02222,2.77778,3.36296,21.8889,?,27.3333,16.2222,0.666667,16.3333,?,?,0.406451,?,1
123.0,?,9.0,0.0,0.0,0.277778,0.389682,0.277778,0.13608299999999998,0.407407,0.0,1.22222,0.0,-1.22222,2.44444,-1.22222,?,0.777778,-2.0944,0
43.0,?,9.0,0.0,?,0.166667,0.077778,1.38889,?,1.66667,?,?,0.555556,-3.0,6.33333,-3.33333,?,?,-2.07124,0
103.0,?,9.0,0.0,0.0,0.333333,0.0,0.277778,0.389682,0.777778,0.0,2.33333,0.0,-2.33333,?,-2.33333,2.33333,1.0,-2.0944,0
98.0,?,9.0,0.0,0.0,0.611111,0.151852,1.05556,0.374074,5.7037,7.444439999999998,6.44444,?,5.22222,2.22222,?,?,?,?,1
79.0,104.0,9.0,0.111111,0.0,?,?,1.5,1.01111,65.2963,59.7778,?,58.1111,-16.5556,38.1111,-21.5556,78.0,0.254697,?,0
233.0,154.0,9.0,0.0,0.0,3.72222,11.6185,0.666666,0.577778,?,?,46.5556,27.3333,-23.6667,?,-17.0,?,0.4587850000000001,-2.20265,0
242.0,81.0,?,0.0,0.0,?,?,15.1667,110.878,?,?,55.5556,37.1111,?,40.8889,-14.4444,55.5556,0.4201760000000001,?,0
52.0,?,9.0,0.0,0.0,13.8889,13.0242,0.277778,0.250925,35.8148,31.3333,45.5556,30.5556,-13.4444,29.2222,-15.7778,?,0.33727,?,0
184.0,91.0,9.0,0.0,0.0,1.22222,0.385186,?,0.107408,?,17.7778,34.8889,?,-18.8889,32.4444,?,34.8889,0.48999,-2.20242,0
86.0,20.0,9.0,?,?,?,1.02017,1.94444,1.06284,65.1852,?,?,?,?,?,-23.2222,?,0.309556,-2.13303,0
153.0,208.0,9.0,0.0,0.0,2.44444,2.42963,?,3.0851900000000003,16.8519,13.0,16.0,21.5556,-11.5556,-2.55556,14.1111,21.5556,?,2.48329,0
67.0,136.0,9.0,?,0.0,6.72222,3.70835,2.66667,3.19722,15.5185,?,25.3333,12.2222,-19.5556,29.4444,-9.88889,?,0.660813,-2.30751,0
223.0,?,?,?,0.0,0.333333,0.298142,0.444444,0.501848,6.44444,4.11111,11.4444,3.77778,-7.0,15.0,-8.0,11.4444,0.67037,-2.04872,0
?,103.0,?,0.0,0.0,?,1.05185,1.94444,1.3963,58.1852,53.3333,69.5556,51.6667,-14.5556,34.1111,-19.5556,69.5556,0.257014,-1.99759,0
161.0,89.0,9.0,0.0,0.0,4.66667,?,0.166667,?,?,2.88889,3.77778,2.66667,?,2.0,-1.33333,3.77778,0.097643,-1.89048,0
153.0,?,9.0,0.111111,0.0,2.38889,?,3.33333,1.3824299999999998,19.4074,?,16.8889,26.0,-12.2222,-7.555560000000002,19.7778,26.0,0.420366,?,0
60.0,132.0,9.0,0.0,0.0,0.111111,0.02963,0.222222,?,0.37037,0.0,?,0.0,?,2.22222,-1.11111,1.11111,0.8888889999999999,-2.0944,0
?,247.0,9.0,0.0,0.222222,1.61111,1.21852,?,4.34075,?,?,25.1111,19.5556,-2.44444,9.55556,-7.111110000000001,25.1111,?,?,0
?,13.0,?,?,?,?,0.196294,1.16667,1.01111,132.259,?,?,128.556,?,39.5556,-11.1111,145.444,0.155825,-2.36043,0
97.0,46.0,9.0,0.0,0.0,?,?,2.22222,1.40897,62.3333,53.2222,79.1111,54.6667,-27.3333,?,?,79.1111,0.326719,-2.1523,0
?,85.0,?,0.0,?,?,0.299998,0.8888870000000001,0.607409,101.037,88.7778,?,?,?,?,-27.7778,122.556,0.275467,-2.18634,0
?,180.0,9.0,0.0,0.0,?,0.936898,3.83333,2.88868,50.4074,45.2222,62.3333,43.6667,-15.5556,?,-20.2222,62.3333,0.300918,-2.0087200000000003,0
78.0,128.0,9.0,0.0,0.0,1.16667,0.888194,?,1.12382,49.9259,42.6667,64.2222,?,?,?,-21.1111,64.2222,0.340237,?,0
6.0,154.0,9.0,0.0,0.0,0.111111,?,0.111111,0.02963,0.074074,0.0,?,?,-0.222222,0.444444,-0.222222,0.222222,0.222222,-2.0944,0
103.0,?,9.0,0.0,?,0.8888889999999999,?,2.16667,1.14444,14.5556,10.8889,13.6667,19.1111,-11.0,-2.66667,13.6667,?,0.431696,2.44755,0
175.0,14.0,9.0,0.0,0.0,?,0.807371,1.22222,0.779361,113.815,100.111,132.111,109.222,-41.1111,?,-13.7778,132.111,?,-2.39111,0
60.0,131.0,9.0,0.0,0.0,0.333333,0.088889,0.333333,0.088889,5.22222,?,5.44444,?,6.0,?,-6.66667,?,0.581349,-0.621222,1
224.0,73.0,9.0,0.0,0.0,1.5,?,?,1.06667,5.81482,2.33333,10.6667,4.44444,-10.4444,14.5556,?,?,0.78993,?,0
170.0,226.0,9.0,0.0,0.0,1.55556,1.42465,?,1.28956,?,10.1111,8.0,17.5556,-5.33333,-11.6667,?,?,?,1.87251,0
108.0,212.0,9.0,0.0,0.0,2.0,1.42222,?,1.98518,8.03704,?,?,11.3333,-6.11111,-3.77778,9.88889,?,?,2.24265,0
65.0,?,9.0,?,0.0,1.77778,1.6740700000000002,2.72222,4.32963,24.5926,?,32.5556,?,-5.44444,23.8889,?,32.5556,0.432167,?,1
?,63.0,?,0.0,?,?,0.4430520000000001,?,0.210818,108.926,96.2222,126.111,?,-38.1111,?,-13.4444,126.111,0.23689,-2.3824400000000003,0
72.0,222.0,?,0.111111,0.0,?,2.64074,1.61111,2.28518,14.963,11.6667,13.1111,?,-9.88889,-5.55556,15.4444,20.1111,?,?,0
49.0,116.0,9.0,0.0,0.0,1.33333,?,?,1.31852,?,0.8888889999999999,?,?,-6.33333,9.0,-2.66667,6.0,0.8755290000000001,?,0
187.0,120.0,?,?,0.0,?,?,1.27778,0.646929,60.037,56.8889,69.3333,53.8889,?,?,?,69.3333,0.222808,-1.89298,0
?,45.0,?,?,0.0,1.22222,1.54441,2.05556,1.52631,53.0741,48.1111,63.7778,47.3333,-14.8889,32.1111,-17.2222,63.7778,0.259367,-2.0459,0
18.0,138.0,9.0,0.0,0.0,0.8888889999999999,?,0.833333,0.3,5.74074,7.33333,?,?,4.77778,?,-7.22222,7.33333,?,-0.862108,1
202.0,182.0,?,0.0,0.0,?,1.85792,3.0,2.0548,?,49.5556,68.1111,47.5556,-16.5556,39.1111,?,68.1111,?,-1.98922,0
?,?,?,0.0,0.0,0.555555,0.785184,1.05556,?,19.3333,18.8889,24.7778,14.3333,-1.33333,16.3333,-15.0,?,0.419248,?,1
?,138.0,9.0,0.0,0.0,?,10.0741,?,?,?,?,19.2222,9.11111,-11.8889,?,-9.22222,?,0.61525,-2.1721,0
104.0,?,9.0,0.0,0.0,19.2778,?,?,1.0963,?,33.1111,47.4444,33.1111,-14.3333,?,-14.3333,47.4444,0.32061300000000004,-2.0978,0
?,24.0,?,0.0,?,?,0.907406,0.8888879999999999,1.14075,127.63,?,141.667,?,?,42.1111,?,141.667,0.169397,-2.34925,0
?,32.0,?,0.111111,0.111111,3.94444,2.70322,2.27778,1.97109,56.3704,?,?,?,-23.4444,?,?,?,?,?,0
58.0,?,?,?,?,0.8888889999999999,0.251852,2.83333,?,4.2963,1.44444,8.44444,?,-8.55556,12.4444,?,8.44444,0.864482,-2.28379,0
140.0,181.0,9.0,?,0.0,0.833333,0.477778,?,1.70741,19.2963,15.4444,?,24.0,-11.5556,-2.55556,14.1111,24.0,?,?,0
206.0,30.0,?,?,0.0,?,0.501847,0.833332,0.547723,?,112.778,139.667,117.556,?,?,-17.3333,139.667,0.19251,-2.27951,0
241.0,?,9.0,?,0.0,0.222222,?,0.166667,?,?,0.0,0.444444,?,-0.444444,?,-0.444444,0.444444,0.333333,-2.0944,0
5.0,210.0,?,?,0.111111,2.16667,1.67,?,2.61336,51.2963,?,64.3333,44.1111,-17.5556,?,-21.5556,64.3333,0.317566,?,0
90.0,189.0,9.0,0.0,?,0.8888889999999999,0.779363,1.05556,0.827759,12.8889,10.4444,?,18.7778,-7.33333,-10.3333,17.6667,?,0.497095,1.98555,0
96.0,?,9.0,?,0.0,1.55556,4.16296,2.5,1.9,26.0,24.0,34.4444,19.5556,-6.0,25.3333,?,34.4444,0.432471,-1.7735900000000002,1
186.0,173.0,9.0,0.0,0.0,?,?,2.11111,?,?,13.5556,15.5556,22.3333,-10.7778,-4.77778,?,22.3333,0.396433,2.3327400000000003,0
?,13.0,?,0.0,?,?,0.207407,?,0.162961,140.259,?,?,137.333,?,?,-8.77778,149.111,0.09906,-2.29238,0
203.0,133.0,?,?,0.0,0.111111,0.02963,0.111111,?,?,?,1.77778,0.0,-1.77778,3.55556,-1.77778,1.77778,1.0,-2.0944,0
?,?,9.0,0.0,0.0,0.777779,0.518519,1.22222,?,21.2222,?,?,?,-1.33333,?,-16.6667,27.2222,?,-1.6204,1
239.0,?,9.0,0.0,0.0,3.44444,13.4963,1.05556,?,?,9.88889,22.8889,10.4444,-13.5556,25.4444,-11.8889,22.8889,0.577002,-2.13749,0
11.0,118.0,9.0,0.0,0.0,?,?,0.388889,0.062963,0.703704,0.0,2.0,0.111111,-2.11111,3.88889,-1.77778,2.0,1.0,?,0
